,Unnamed: 0,genre,original_lyric,generated_lyric,model,PAV,SSV,MSV,cleaned_generated_lyrics
20,20,Metal,"Music and words by Tolkki
Looking back through time to my childhood days
I used to have a place where I could escape the reality
But lately things have been so difficult for me
Trying to reach for the light in the fall of darkness
Waiting watching my life I'm wasting my time
I'm losing grip from life
Going back to my dreamspace leaving it all behind
Soon the things will be allright when I get there
Am I safe in here, nothing left to fear
I will close my eyes and float away with stream
Wandering here in this eternal darkness
No signs of light anywhere I am going in sane
Now I am leaving this life
No hope left I want to die","music and words by tolkki looking back through time to my childhood days i used to hold the keys to the alcove, everyone I knew seemed to be telling me to go ""holy crap!"" with this shit, when i got off the train, i began to feel the fear in my head, like one of those evil apes. It was scary, and then the next morning, the fear took over.<|endoftext|><|endoftext|>",gpt2,0.0,0.0,0.0,"music and words by tolkki looking back through time to my childhood days i used to hold the keys to the alcove, everyone i knew seemed to be telling me to go holy crap! with this shit, when i got off the train, i began to feel the fear in my head, like one of those evil apes. it was scary, and then the next morning, the fear took over."
21,21,Metal,"Ancient lands, lost in time
Smokes of sands and walls alive
Surround this mask of death I wear
Awakened by intruder souls
The jackal screams as my stone gods behold
Desecrators of Ra

Pharaoh's curse upon you
Who dares to invade his sacred ground
Gods of the Nile arise to strike you down

Forgotten days of my rule
Cities blazed with gold and jewel
Diamond symbol of riches beyond compare
Now I lay cold in this chamber of stone
Fools forsaken the wrath of my throne
Desecrators of Ra


Mystic gods of the stars
I summon thee from afar
Sun, moon and earth
Align for my rebirth
I feel the blood flow through my veins
The life force shines on me again
Let the ritual begin
You will pay for your sins
I am god, I am king of the land
The hour of judgement is at hand
Winds of revenges sweep through the sand
The mighty pharaoh lives again","ancient lands, lost in time smokes of sands and walls alive surround this mask of death, which holds him prisoner at the edge of his greatest desire, at the end of which he awaits the capture of his only friend, who has saved him from the thrall of inhuman cruelty, and will fight for him as one.""


The Power of Vengeance


The outcome of the fight between Alik'r and Kork'ei, for whom you are the sword, will determine the destiny of the Unification of the Great Crusade! The battle is so close, it will completely<|endoftext|>",gpt2,0.0,1.0,0.5748509297449961,"ancient lands, lost in time smokes of sands and walls alive surround this mask of death, which holds him prisoner at the edge of his greatest desire, at the end of which he awaits the capture of his only friend, who has saved him from the thrall of inhuman cruelty, and will fight for him as one.


the power of vengeance


the outcome of the fight between alikr and korkei, for whom you are the sword, will determine the destiny of the unification of the great crusade! the battle is so close, it will completely"
22,22,Metal,"Now winter wind fades from my face
My heart will no longer race
Sun smiling down from the sky
Melts away ice from my eye
Warmth eases back to my soul
Bitterness shrugs then it goes","now winter wind fades from my face my heart will no longer race sun smiling down upon me...
Rendezvous rendezvous between two madmen, sent by the gods. The meeting of things will be forever before the eyes of man. All others are lost, that is to say forgotten. Nothing has ever changed except the decisions that have been made by the gods. All that matters are for the good of the inhabitants of this holy city. As soon as men realize that they must leave this world, they will be sure to take the lead in rebuilding their lives. Who are<|endoftext|>",gpt2,0.3058307603887622,0.7443066307016353,0.7443066307016353,"now winter wind fades from my face my heart will no longer race sun smiling down upon me...
rendezvous rendezvous between two madmen, sent by the gods. the meeting of things will be forever before the eyes of man. all others are lost, that is to say forgotten. nothing has ever changed except the decisions that have been made by the gods. all that matters are for the good of the inhabitants of this holy city. as soon as men realize that they must leave this world, they will be sure to take the lead in rebuilding their lives. who are"
23,23,Metal,"Insane, am I the only muthafucker with a brain?
I'm hearing voices but all they do is complain
How many times have you wanted to kill?
Everything and everyone, say you'll do it but never will
You can't see California without Marlon Brando's eyes
Can't see California without Marlon Brando's eyes
You can't see California without Marlon Brando's eyes
I am my father's son, he's a phantom
A mystery and that leaves me nothing
How many times have you wanted to die?
Too late for me, all you have to do is get rid of me
You can't see California without Marlon Brando's eyes
Can't see California without Marlon Brando's eyes
You can't see California without Marlon Brando's eyes
All in your head
It's all in my head
It's all in your head
I tried, you lied to me for so long
Everywhere I go, there's a sense of it
Freak on my antics and give me a choice
Doesn't matter if I give a shit, it's shit that you gave me
You can't see California without Marlon Brando's eyes
Can't see California without Marlon Brando's eyes
You can't see California without Marlon Brando's eyes
All in your head
It's all in my head
It's all in your way
Do you wanna feel pain?
Takin' my name in vain
Caring never felt so lame inside
Anybody else got pride?
Do you wanna take my life?
Maybe I'll reverse my ride
Who the hell are you? Fuck you
Better suck it up, 'cause you bled through
Better get away from me
Stay the fuck away from me
I feel safe, seems you're saved
I feel safe, seems you're saved
Look me in my brand new eye
 look me in my brand new eye
 look me in my brand new eye
Fuck off
Look me in my brand new eye
Look me in my brand new eye
Look me in my brand new eye
Look me in my brand new eye","insane, am i the only muthafucker with a brain? im hearing voices but all they do is scare me away... I could be talking about guns, talk about society or something.<|endoftext|><|endoftext|>",gpt2,0.0,0.0,0.0,"insane, am i the only muthafucker with a brain? im hearing voices but all they do is scare me away... i could be talking about guns, talk about society or something."
24,24,Metal,"Bang bang, rock with the gang
Bang bang, rock with the gang

Save me from myself before I'm going down
My world went kind of crazy spinning round and round
My body's in a mess from head to toe
Got nothing to lose and nowhere to go

Bang bang, rock with the gang
Bang bang, rock with the gang

I'm driving out of town just follow my heart
I think I'm gonna be a rock'n'roll star
The girls would go mad I'd give 'em all I can give
If I had a cheap guitar and one dirty riff

Yo yo, I gotta go
Here comes another show

Hail hail a sting in the tail
Hail hail a sting in the tail

Rocking night after night day after day
There's plenty of love and no escape
Life's screaming and rolling like a monster train
Destination nowhere, I won't be late

Yo yo, I gotta go
Here comes another show

Hail hail a sting in the tail
Hail hail a sting in the tail
Hail hail a sting in the tail, hail hail a sting in the tail
Hail hail a sting in the tail, hail hail a sting in the tail

Bang bang, rock with the gang
Bang bang, rock with the gang
Bang bang, rock with the gang
Bang bang, rock with the gang","bang bang, rock with the gang bang bang, rock with the gang save me from myself!... We won't be able to take it all!"" Yat-so-wha-nay! Well, if that is what you want, you'll have to take the time to get it! How, Yat-so-wha-nay? [Cut to the feast of silence in the  Mormon temple] I believe it is your sacred duty to teach this church what you believe. I believe it is your sacred duty to obey the law of your land<|endoftext|>",gpt2,0.0,0.0,0.0,"bang bang, rock with the gang bang bang, rock with the gang save me from myself!... we wont be able to take it all! yatsowhanay! well, if that is what you want, youll have to take the time to get it! how, yatsowhanay? cut to the feast of silence in the  mormon temple i believe it is your sacred duty to teach this church what you believe. i believe it is your sacred duty to obey the law of your land"
25,25,Metal,"Hey, brother, I miss you so - you knocked on heaven's door
And we won't see you anymore - it must be crazy what we're living for
'Cause God's stopped keeping you on the ladder of your life
I call your name with tears in my eyes
I don't wanna cry no more - past gave me happiness and pain
Life is fleeting like a flower from a distance
After sorrow I pray the Lord to keep your soul
I don't wanna cry no more - we're still missing you
You slipped away, I've seen you dying in vain
High as mountains seem all the problems that I have
But when I hear your voice far away out of the dark -
You just go on and on in the back of my mind
I don't wanna cry no more - past gave me happiness and pain
Life is fleeting like a flower from a distance
After sorrow I pray the Lord to keep your soul
I don't wanna cry no more - we're still missing you
Skin and bone won't touch the sky
I hope you'll find passage out of the dark
To the other side of the sea and I know that I'll see you again
I don't wanna cry no more - past gave me happiness and pain
Life is fleeting like a flower from a distance
After sorrow I pray the Lord to keep your soul
I don't wanna cry no more - we're still missing you","hey, brother, i miss you so  you knocked on heavens door and we wont see you in a month 
i dont believe i need you to go to therapy for that reason  you made me do it, i just want to be able to live my life 
anyways, can you help me get better for the first time <|endoftext|><|endoftext|>",gpt2,0.3899358951489603,0.8916812847584694,0.708420817087732,"hey, brother, i miss you so  you knocked on heavens door and we wont see you in a month 
i dont believe i need you to go to therapy for that reason  you made me do it, i just want to be able to live my life 
anyways, can you help me get better for the first time "
26,26,Metal,"Story starts, quiet town
Small town boy, big time frown
Never talks, never plays
Different path, lost his way
Then streets of red, red, I'm afraid
There's no confetti, no parade
Nothing happens in this boring place
But, oh my God, how it all did change

Now, they all pray
""Bloodstain, wash away""

He said
""Lost my way
This bloody day
Lost my way""
I heard it
He said
""Lost my way
This bloody day
Lost my way""
Oh, please wash away
But blood stained the sun red today

I always said something's wrong
With little, strange Ronnie Long
Never laughed, never smiled
Talked alone for miles and miles and miles
""Gallows calls, son,"" I say
Keep your smile and laugh all day
Think once again in this boring place
For little boys, how they soon change

And they all pray
""Bloodstain, wash away""

He said
""I lost my way
This bloody day
Lost my way""
I heard it
He said
""I lost my way
This bloody day
I lost my way""
Oh, please wash away
But blood stained the sun red today
Yeah

Yeah, well all the green things died
When Ronnie moved to this place
He said, don’t you dare ask
Why I'm cursed to wear this face
Now we all know why
Children called him Ronnie Frown
When he pulled that gun from his pocket
And they'd all fall down, down, down

He said
""Lost my way
This bloody day
Lost my way
Yeah, yeah
I heard it
He screamed
""Lost my way
This bloody day
Lost my way""
Oh, please wash away
But blood stained the sun red today

(That's right)
All things wash away...
(And they'd all fall down)
But blood stained the sun today...
(Yeah, yeah)
All things wash away...
(And they'd all fall down)
But blood stained the sun today...","story starts, quiet town small town boy, big time frown never talks, never plays different path, never thinks different times, never complains, never forgets, never makes his own mistakes, never saves his father's life, never takes responsibility for his actions, never gives up, never loses confidence, never forgets his part in the past, never forgets his sins, never forgets his guilt, never forgets the sins of others, never forgets the sins of a spouse, never forgets the sins of an abused child, never forgets the sins of a friend, never forgets<|endoftext|>",gpt2,0.0,0.0,0.0,"story starts, quiet town small town boy, big time frown never talks, never plays different path, never thinks different times, never complains, never forgets, never makes his own mistakes, never saves his fathers life, never takes responsibility for his actions, never gives up, never loses confidence, never forgets his part in the past, never forgets his sins, never forgets his guilt, never forgets the sins of others, never forgets the sins of a spouse, never forgets the sins of an abused child, never forgets the sins of a friend, never forgets"
27,27,Metal,"You and me
We're going to escape tonight
On the run
Under the moonlight
Don't think about nothing
Don't think about nothing
Tragedy
Running the red light
Hear the screams
Another one dies tonight
Don't think about nothing
Don't think about nothing

Do you know how it feels to be wanted?
Do you know how it feels to be wanted?
Do you know how it feels to be under the gun
On the run, having fun
When you're young
You're so young
When you're young

Public enemy number (Oh yeah)
I'm public enemy number (Oh yeah)
I'm public enemy number, oh yeah

Climbing high
Fast as the speed of sound
Loser's dreams
Crashing to the ground
Don't think about nothing
Don't think about nothing
You and me
Under the gun tonight
On the run
We're lost in the lime light
Don't think about nothing
Because we're going to get crazy

Public enemy number (Oh yeah)
I'm public enemy number (Oh yeah)
I'm public enemy number, oh yeah
Public enemy number (Oh yeah)
I'm public enemy number (Oh yeah)
I'm public enemy number, oh yeah
Public enemy number (Oh yeah)
I'm public enemy number (Oh yeah)
I'm public enemy number, oh yeah
Public enemy number (Oh yeah)
I'm public enemy number (Oh yeah)
I'm public enemy number, oh yeah

Public enemy number one
Hey, hey, hey","you and me were going to escape tonight on the run under the moonlight dont think so.We won't.Here you go.You better help us.""<|endoftext|><|endoftext|>",gpt2,0.0,0.0,0.0,you and me were going to escape tonight on the run under the moonlight dont think so.we wont.here you go.you better help us.
28,28,Metal,"She's a dirty, dirty dancer, dirty, dirty dancer

'Nother day, 'nother night
And she acting like she don't sleep
She's a five when she drinks
But she's a ten when she's on top of him

She don't wanna love, she just wanna touch
She's a greedy girl to never get enough
She don't wanna love, she just wanna touch
She's got all the moves that make you get it up

She's a dirty, dirty dancer, dirty, dirty dancer
Never ever lonely
She's a dirty, dirty dancer, dirty, dirty dancer
You'll never be her only
She's a dirty, dirty dancer, dirty, dirty dancer
Never ever lonely
She's a dirty, dirty dancer, dirty, dirty dancer
You'll never be her only

It's a game that she plays
She can win with her eyes closed
It's insane how she tames
She can turn you to an animal

She don't wanna love, she just wanna touch
She's a greedy girl to never get enough
She don't wanna love, she just wanna touch
She's got all the moves that make you give it up

She's a dirty, dirty dancer, dirty, dirty dancer
Never ever lonely
She's a dirty, dirty dancer, dirty, dirty dancer
You'll never be her only
She's a dirty, dirty dancer, dirty, dirty dancer
Never ever lonely
She's a dirty, dirty dancer, dirty, dirty dancer
You'll never be her only

She's a dirty, dirty dancer, dirty, dirty dancer
Never ever lonely
She's a dirty, dirty dancer, dirty, dirty dancer
You'll never be her only
She's a dirty, dirty dancer, dirty, dirty dancer
Never ever lonely
She's a dirty, dirty dancer, dirty, dirty dancer
You'll never be her only","shes a dirty, dirty dancer, dirty, dirty dancer nother day, nother night and she acting like one of the hottest girls in the room. These girls all stare at the ceiling and you smile when you tell them you want to see her. It is, however, always difficult to tell what she has been doing for a long time, because she always seems so young, sweet, and eager for love. No matter what, she always seems the same, all in all she seems to be asking for everything she wants. She is a must-see, watch, watch, watch.<|endoftext|><|endoftext|>",gpt2,0.0,0.0,0.0,"shes a dirty, dirty dancer, dirty, dirty dancer nother day, nother night and she acting like one of the hottest girls in the room. these girls all stare at the ceiling and you smile when you tell them you want to see her. it is, however, always difficult to tell what she has been doing for a long time, because she always seems so young, sweet, and eager for love. no matter what, she always seems the same, all in all she seems to be asking for everything she wants. she is a mustsee, watch, watch, watch."
29,29,Metal,"In my time of dying
I want nobody to mourn
All I want for you to do
Is take my body home

Well, well, well
So I can die easy
Well, well, well
So I can die easy
Jesus got to make up
You know
Jesus going to make up
Jesus going to make up my dying bed

Meet me, Jesus, meet me
Ooh, meet me in the middle of the air
If my wings should fail me, Lord
Oh, please meet me with another pair

Well, well, well
So I can die easy
Oh, oh
Well, well, well
So I can die easy
Jesus going to make up
Somebody, somebody
Oh, oh
Jesus going to make up
Jesus going to make up my dying bed

Oh, Saint Peter
At the gates of heaven
Won't you let me in
I never did no harm
I never did no wrong
Oh, Gabriel, let me blow your horn
Let me blow your horn
Oh, I never did no harm
Did no harm
I've only been this young once
I never thought I'd do anybody no wrong
No, not once, oh no

Oh yeah!

Oh, I did somebody some good
Somebody some good, yes, oh
Oh, did somebody some good, yeah
I must have did somebody some good, yeah
Oh, I believe I did
I see the smiling faces
I know I must have left some traces, oh


And I see them in the streets
And I see them in the field
And I hear them shouting under my feet
And I know it's got to be real
Oh Lord, deliver me
All the wrong I've done
Oh, you can deliver me Lord
I only wanted to have some fun
Oh, hear the angels marching, hear them marching
Hear them marching, hear them marching, the marching

Oh my Jesus, oh my Jesus, oh my Jesus, oh my Jesus
Oh my Jesus, oh my Jesus
Oh my Jesus, oh my Jesus
Oh my Jesus, oh my Jesus, ah, oh
Now my Jesus, hey, yeah, it's got to be my Jesus, oh
It's got to be, it's got to be my Jesus, it's got to be, oh
It's got to be my Jesus, oh, gonna take me home
Come on, come on, I can hear the angels singing
Oh, here they come, here they come, here they come
Bye-bye, bye-bye, bye-bye, bye-bye, bye-bye
Oh, it feels pretty good up here, pretty good up here
Oh Georgina, oh Georgina, oh Georgina, oh Georgina, oh Georgina
Oh, oh, oh, oh, oh, oh, oh yeah
Oh I'll see you again, come on
Oh, don't you make it my dying, dying, dying

(Coughing)
Cough
That's gotta be the one, hasn't it?!
Come have a listen then
Oh yes, thank you","in my time of dying i want nobody to mourn all i want for you to know that there are strong, strong words, strong words of love and that none can stop the momentum of that desire to live.
Stop feeling powerless, stop thinking of you as empty pieces of a pile, stop listening to the cries of that who you are.
Stop the crying, stop the screaming, stop the ranting, stop the screaming, stop the searching, stop the searching, stop the searching, stop the searching, stop the searching, stop the searching, stop the searching, stop<|endoftext|>",gpt2,0.3870304326640377,0.8087058045968475,0.6278128563409818,"in my time of dying i want nobody to mourn all i want for you to know that there are strong, strong words, strong words of love and that none can stop the momentum of that desire to live.
stop feeling powerless, stop thinking of you as empty pieces of a pile, stop listening to the cries of that who you are.
stop the crying, stop the screaming, stop the ranting, stop the screaming, stop the searching, stop the searching, stop the searching, stop the searching, stop the searching, stop the searching, stop the searching, stop"
30,30,Metal,"We trip the light
Firebird flies
Burn your inside
Given a lesson
The path I've shown
Follow all I know

Into the spectrelight
Into the afterlife

It came from the ocean
Gift from the sea
Lava forms the stone
Belief in power
Believe the dream
Trust your own truth

Into the spectrelight
Into the afterlife

You listen through the light
Tolling on the sea
Barren eyes behind you
Leave the shadows waking dreams
Rising through the door
Writing with a knife
Cut speech, cut light
Cut chord and break the dawning wretch of silence

Trust your own truth
Souls of the fallen
Death of the Godhead
Listen and breathe

Into the spectrelight
Into the afterlife","we trip the light firebird flies burn your inside given a lesson the path ive shown and took  you inside.""<|endoftext|><|endoftext|>",gpt2,0.0,0.0,0.0,we trip the light firebird flies burn your inside given a lesson the path ive shown and took  you inside.
31,31,Metal,"Who gives you the right to come here and tell me
I have to leave this place my home
To you it's a jungle, to me it's a kingdom
Where (my) people are free there to roam
Born with the stars we are happy and peaceful
Until now we were left undisturbed
But you rupture the forests our gardens
And fill them with filth from your cities unheard

Savage, who is savage
Leave your morals, stake your claim
Savage, you are savage
Modern man can take the blame

You poisoned my tribe with civilized progress
Baptizing our blood with disease
You christened our bodies with sadness and suffering
Saying then that your god is well-pleased
What have we done to deserve such injustice
Explain to us please if you can
But you can't, no you can't, we can see it in your eyes
Of us both who's the primitive man

Savage, who is savage
Leave your morals, stake your claim
Savage, you are savage
Modern man can take the blame

You poisoned my tribe with civilized progress
Baptizing our blood with disease
You christened our bodies with sadness and suffering
Saying then that your god is well-pleased
What have we done to deserve such injustice
Explain to us please if you can
But you can't, no you can't, we can see it in your eyes
Of us both who's the primitive man

Savage, savage
Savage, savage
Who's the savage
Modern man
Who's the savage
Modern man","who gives you the right to come here and tell me i have to leave this whole thing]"":<|endoftext|><|endoftext|>",gpt2,0.0,0.0,0.0,who gives you the right to come here and tell me i have to leave this whole thing
32,32,Metal,"Far in the core of the earth
First it was given birth
We heard the call the message was so clear
The tracks were laid for the future to come
Sons and daughters of the Rising sun
The armies in europe here we come
We run like the wind we play from the heart
Now we are here together we sing
Faster than light higher than the sky
Tonight we're together again
Never give up and never give in
Stronger than steel we're the legions of the Twilight
We survived the hard times
Never accepted the lies
You run like the wind you sing from the heart
Now that we´re here together we'll sing
Faster than light higher than the sky
Tonight we're together again
Never give up and never give in
Stronger than steel we're the legions of the Twilight
When we have to go back home again
We'll keep the mem'ries we gained inside our hearts","far in the core of the earth first it was given birth we heard the call. And we all know, because it was our first cry for help.

I think it's one of the things I've learned about life that I feel is worth remembering.

And I think I think you are the reason I think that, on this day, it is time for us to start again.

We are living in an age of rising political threats and increasing anti-Muslim sentiment. And so, for me, it is imperative that we confront those threats. We<|endoftext|>",gpt2,0.39999999999999997,1.0,0.5928415268630046,"far in the core of the earth first it was given birth we heard the call. and we all know, because it was our first cry for help.

i think its one of the things ive learned about life that i feel is worth remembering.

and i think i think you are the reason i think that, on this day, it is time for us to start again.

we are living in an age of rising political threats and increasing antimuslim sentiment. and so, for me, it is imperative that we confront those threats. we"
33,33,Metal,"I had a dream, oh yeah
Crazy dream, oh ho
Anything I wanted to know
Any place I needed to go
Hear my song, yeah
People won't you listen now? Sing along!
Oh, you don't know what you're missing now
Any little song that you know
Everything that's small has to grow
And it's gonna grow now, push, push, yeah


California sunlight
Sweet Calcutta rain
Honolulu Starbright
The song remains the same, ooh yeah


All you gotta do now, all you gotta do now
Sing out Hare Hare
Dance the Hoochie Koo
City lights are oh so bright
As we go sliding, sliding
Sliding, sliding, sliding, sliding
Through","i had a dream, oh yeah crazy dream, oh ho anything i wanted to know any more...<|endoftext|><|endoftext|>",gpt2,0.0,0.0,0.0,"i had a dream, oh yeah crazy dream, oh ho anything i wanted to know any more..."
34,34,Metal,"How I've waited for you to come
I've been here all alone
Now that you've arrived
Please stay awhile
And I promise I won't keep you long
I'll keep you forever...forever...forever...

Graze the skin with my fingertips
The brush of dead cold flesh appease the means
Provoking images delicate features so smooth
A pleasant fragrance in the light of the moon

Dance with the dead in my dreams
Listen to their hallowed screams
The dead have taken my soul
Temptation's lost all control

Simple smiles elude psychotic eyes
Lose all mind control, rationale declines
Empty eyes enslave the creations
Of placid faces and lifeless pageants!


In the depths of a mind insane
Fantasy and reality are the same!


Graze the skin with my fingertips
The brush of dead warm flesh pacifies the means
Incised members ornaments on my being
Adulating the skin before me

Simple smiles elude psychotic eyes
Lose all mind control, rationale declines
Empty eyes enslave the creations
Of placid faces and lifeless pageants!

Dance with the dead in my dreams
Listen to their hallowed screams
The dead have taken my soul
Temptation's lost all control
Dance with the dead in my dreams
Listen to their hallowed screams
The dead have taken my soul
Temptation's lost all control


Hello?
Hello Mr. Gein?
Mr. Gein?
Let me outta here Mr. Gein
Mr. Gein?
I don't wanna play anymore Mr. Gein
Mr. Gein this isn't fun anymore I don't wanna play anymore Mr. Gein
Mr. Gein?
I want out of here Mr. Gein!
Let me out now!",how ive waited for you to come ive been here all alone now that youve arrived ive got it all right  Im so happy  Im in so much pain  Im having to see my daughter  Im at the hospital  Im running out of gas  Im sick  Im so sad  Im really sorry  Im so sorry  Im just out of pain  Im sick  Im sick  Im so sorry  Im so sorry  Im so sorry  Im so sorry  Im so sorry  Im so sorry  Im so sorry  Im so sorry  Im so sorry  Im so<|endoftext|>,gpt2,0.0,0.0,0.0,how ive waited for you to come ive been here all alone now that youve arrived ive got it all right  im so happy  im in so much pain  im having to see my daughter  im at the hospital  im running out of gas  im sick  im so sad  im really sorry  im so sorry  im just out of pain  im sick  im sick  im so sorry  im so sorry  im so sorry  im so sorry  im so sorry  im so sorry  im so sorry  im so sorry  im so sorry  im so
35,35,Metal,"Ayy, ayy, ayy, ayy, ayy, ayy, ayy, ayy, ayy, ayy, ayy, ayy, ayy, ayy
Ayy-ayy-ayy-ayy

Put your ballgag in her mouth
Put your ballgag in her mouth (Ayy)
Put your ballgag in her mouth
Put your ballgag in her mouth
Put your ballgag in her mouth
Put your ballgag in her mouth
Put your ballgag in her mouth
Put your ballgag in her mouth
Ayy, ayy

Put your ballgag in her mouth
Handcuff the bitch, face-down on the couch
Choke her, then I’ma take the ballgag out (Out!)
Now I put her panties in her mouth
Shawty eyes lookin' like they gonna pop out
Got her consent and I’m going all out
Let the bitch breathe, I won’t let her pass out
“Fuck You Like an Animal” bumpin' in the background

Put your ballgag in her mouth
Put your ballgag in her mouth (Yuh, ayy)
Put your ballgag in her mouth (Yuh)
Put your ballgag in her mouth (Yuh)
Put your ballgag in her mouth (Yuh, yuh, ayy)
Put your ballgag in her mouth (Yuh)
Put your ballgag in her mouth (Ayy, yuh)
Put your ballgag in her mouth
Ayy, ayy

(Shawty said she a freak)
(Shawty said she a freak)
(Shawty said she a freak)
(Shawty said she a freak)
(Shawty said she a freak)
(Shawty said she a freak)
(Shawty said she a freak)
(I’ve got somethin' inside of me, I’ve got somethin' inside of me...)

I’ve got somethin' inside of me, and you make me, wanna let it out!
(And I’m not afraid...)
I’ve got somethin' inside of me, and you make me, wanna let it out!
(And I’m not afraid...)

What's wrong?
What's wrong?
What's wrong?
What's wrong?
What's wrong?
What's wrong?
What's wrong?
What's–?","ayy, ayy, ayy, ayy, ayy, ayy, ayy, ayy, ayy, ayy, ayy, ayy, ayy, ayy ayyayyayyayy put my shoes on and I'm heading down the road to Cincinnati Okie Street? Ayy, I just finished your question, cuz I miss the warm embrace I felt before I left Cincinnati Okie Street. Ahhh, ahhh, ahhh, ahhh, ahhh, ahhh, ahhh, ahhh, ahhh, ahhh, ahhh, ahhh Put my shoes on and I'm heading down the road to Cincinnati Okie Street? ahhh, ahhh,<|endoftext|>",gpt2,0.0,0.0,0.0,"ayy, ayy, ayy, ayy, ayy, ayy, ayy, ayy, ayy, ayy, ayy, ayy, ayy, ayy ayyayyayyayy put my shoes on and im heading down the road to cincinnati okie street? ayy, i just finished your question, cuz i miss the warm embrace i felt before i left cincinnati okie street. ahhh, ahhh, ahhh, ahhh, ahhh, ahhh, ahhh, ahhh, ahhh, ahhh, ahhh, ahhh put my shoes on and im heading down the road to cincinnati okie street? ahhh, ahhh,"
36,36,Metal,"Seize the day or die regretting the time you lost
It's empty and cold without you here, too many people to ache over
I see my vision burn, I feel my memories fade with time
But I'm too young to worry
These streets we traveled on will undergo our same lost past

I found you here, now please just stay for a while
I can move on with you around
I hand you my mortal life, but will it be forever?
I'd do anything for a smile, holding you 'til our time is done
We both know the day will come, but I don't want to leave you

I see my vision burn,  I feel my memories fade with time
But I'm too young to worry
A melody, a memory, or just one picture

Seize the day or die regretting the time you lost
It's empty and cold without you here
Too many people to ache over

Newborn life replacing all of us, changing this fable we live in
No longer needed here so where do we go?
Will you take a journey tonight, follow me past the walls of death?
But girl, what if there is no eternal life?

I see my vision burn,  I feel my memories fade with time
But I'm too young to worry
A melody, a memory, or just one picture

Seize the day or die regretting the time you lost
It's empty and cold without you here, too many people to ache over
Trials in life, questions of us existing here, don't wanna die alone without you here
Please tell me what we have is real


So, what if I never hold you, yeah, or kiss your lips again?
Woooaaah, so I never want to leave you and the memories of us to see
I beg don't leave me

Seize the day or die regretting the time you lost
It's empty and cold without you here, too many people to ache over
Trials in life, questions of us existing here, don't wanna die alone without you here
Please tell me what we have is real

Silence you lost me, no chance for one more day
Silence you lost me, no chance for one more day
I'm stuck here alone (Silence you lost me, no chance for one more day)
Falling away from me, no chance to get back home
(Silence you lost me, no chance for one more day)
I'm stuck here alone(Silence you lost me, no chance for one more day)
Falling away from me, no chance to get back home
(Silence you lost me, no chance for one more day)","seize the day or die regretting the time you lost its empty and cold without you asking. It is a combination of right and wrong that only helps you make the best of things that could befall you, and this is not the time for despairing.

As you know, at this point, there are four main ways you can improve your life:

1. Change the way you feel. Start a positive attitude. Use the word, start with, and go beyond it. Change your self-image. Understand that you are only part of the solution. Accept<|endoftext|>",gpt2,0.4,1.0,0.6255548763352681,"seize the day or die regretting the time you lost its empty and cold without you asking. it is a combination of right and wrong that only helps you make the best of things that could befall you, and this is not the time for despairing.

as you know, at this point, there are four main ways you can improve your life

1. change the way you feel. start a positive attitude. use the word, start with, and go beyond it. change your selfimage. understand that you are only part of the solution. accept"
37,37,Metal,"There I stood with the sun in my eyes
Dust on my face
My mouth parched and dry
Memories racing
Flashing scenes through my mind
I know what's ahead
Today would be a good day to die
Once I thought I had a golden heart
Once I thought my dreams would never shatter
Now I stand here
Jaded and cold
Epitaph being carved on my tombstone
I would die for you - would you die with me?
No, you can't deny
Would you catch the bullet that was meant for me?
Blaze across the sky
Sun is going down
And there's no tomorrow
Sun is going down
Going down on me
Sun is going down
No more time to borrow
Dance with the devil
Sun is going down
For the lonely hearted
Sun is going down
In a blink of an eye
Sun is going down
On the departed
Laugh at the devil
I would die for you - would you die with me?
Caught in a fight I was drawn again
I never thought I'd be betrayed
By my best friend
He lost his life as he went for mine
If this is the end I want to die with you
Would you catch the bullet that was meant for me?
Blaze across the sky
Sun is going down
And there's no tomorrow
Sun is going down
Going down on me
Sun is going down
No more time to borrow
Dance with the devil",there i stood with the sun in my eyes dust on my face my mouth parched and mud on my feet not so sure where to go  then I decided to go to sleep  for a little while and then I woke up  but what was happening  was there just no life  theres no name for me   my father is a legend  the things I feel  that I know  what it feels like  to be trapped  in the past  because my body has been taken away  and I am not sure if I can survive  anymore  its hard<|endoftext|>,gpt2,0.0,0.0,0.0,there i stood with the sun in my eyes dust on my face my mouth parched and mud on my feet not so sure where to go  then i decided to go to sleep  for a little while and then i woke up  but what was happening  was there just no life  theres no name for me   my father is a legend  the things i feel  that i know  what it feels like  to be trapped  in the past  because my body has been taken away  and i am not sure if i can survive  anymore  its hard
