,Unnamed: 0,genre,original_lyric,generated_lyric,model,PAV,SSV,MSV,cleaned_generated_lyrics
26,26,Rock,"Aw baby, how you doin'?
You know I'm gonna cut right to the chase, huh?
Some women were made...
But me, myself?
I like to think that I was created
For a special purpose
And, uh
What's more special than you?
You feel me?

It's on, baby, let's get lost
You don't need to call in to work 'cause you're the boss
For real, want you to show me how you feel
I consider myself lucky, that's a big deal
Why?
Well, you got the key to my heart
But you ain't gonna need it
I'd rather you open up my body
And show me secrets you didn't know was inside
No need for me to lie

It's too big (Big)
It's too wide (Wide)
It's too strong (Strong)
It won't fit (Fit)
It's too much (Much)
It's too tough (Tough)
He talk like this 'cause he can back it up
He got a big ego
Such a huge ego
I love his big ego
It's too much
He walk like this 'cause he can back it up

Usually I'm humble
Right now, I don't choose
You can leave with me
Or you could have the blues
Some call it arrogant
I call it confident
You decide when you find out what I'm working with
Damn, I know
I'm killing you with them legs
Better yet, them thighs
Matter of fact it's my smile, or maybe my eyes?
Boy, you a sight to see
Kinda something like me

It's too big (Big)
It's too wide (Wide)
It's too strong (Strong)
It won't fit (Fit)
It's too much (Much)
It's too tough (Tough)
I talk like this 'cause I can back it up
I got a big ego
Such a huge ego
But, he loves my big ego
It's too much
I walk like this 'cause I can back it up

I, I walk like this 'cause I can back it up
I, I talk like this 'cause I can back it up
I, I, I can back it up
I can back it up
I walk like this 'cause I can back it up

It's too big (Big)
It's too wide (Wide)
It's too strong (Strong)
It won't fit (Fit)
It's too much (Much)
It's too tough (Tough)
He talk like this 'cause he can back it up
He got a big ego
Such a huge ego (Such a huge ego)
But, I love his big ego
It's too much
He walk like this 'cause he can back it up

Ego so big, you must admit
I got every reason to feel like I'm that bitch
Ego so strong, you ain't know?
I don't need no beat, I can sing it with piano...
Whoa...
Whoa, whoa, whoa, whoa
Woah-oh-oh-oh
Woah-woah-woah
Woah-woah-woah
Woah-woah, woah-woah, woo...

Oh, oh-oh-oh
Oh, oh-oh-oh
Oh, oh-oh-oh
Oh, oh-oh-oh","aw baby, how you doin? you know im gonna cut right to the chase, huh? some tiffing, youre gonna cut right to the chase
in the gutter... gotta be fighting you out, too! What, if I hurt you? youre gonna stab me... huh?<|endoftext|><|endoftext|>",gpt2,0.4447777261231868,0.8700088314369991,0.8700088314369991,"aw baby, how you doin? you know im gonna cut right to the chase, huh? some tiffing, youre gonna cut right to the chase
in the gutter... gotta be fighting you out, too! what, if i hurt you? youre gonna stab me... huh?"
27,27,Rock,"Well if you ever plan to motor west
Just take my way that is the highway that is the best

Get your kicks on Route 66
Well it winds from Chicago to L.A
More than 2000 miles all the way
Get your kicks on Route 66

Well goes from St. Louie down to Missouri
Oklahoma City looks oh so pretty
You will see Amarillo and Gallup, New Mexico
Flagstaff, Arizona, don't forget Winona
Kingman, Barstow, San Bernardino
Would you get hip to this kindly tip
And go take that California trip
Get your kicks on Route 66","well if you ever plan to motor west just take my way that is the highway of the moon the key is open east and west through this forest and it is said there is an hour left till daylight is upon you the clouds are shaking with one another and it is said I am coming home, I just got home at 9 a.m. You know I cant go on like a clock in my head oh wait we all just got a little earlier but I will keep on the walk oh I just cant hold back oh I just cant believe I cant get back it is just me<|endoftext|>",gpt2,0.0,0.0,0.0,"well if you ever plan to motor west just take my way that is the highway of the moon the key is open east and west through this forest and it is said there is an hour left till daylight is upon you the clouds are shaking with one another and it is said i am coming home, i just got home at 9 a.m. you know i cant go on like a clock in my head oh wait we all just got a little earlier but i will keep on the walk oh i just cant hold back oh i just cant believe i cant get back it is just me"
28,28,Rock,"What would you have me do?
Just turn and walk out on you
And leave you standing there pretending I don't care?
When you know as well as I, that would be nowhere
Shouldn't I be with you?
Shouldn't I be with you?
What would you have me say
After I walk away?
Would it be the end or just a second wind
For the good old song that we used to call pretending?
Shouldn't I be with you?
Shouldn't I be with you?
It's not the first time that you had me turn away
And I know it won't be the last time
But you've got to say it, you've got to
Should we make a brand new start
Or are you gonna break my heart
And leave me standing there pretending I don't care?
When you know as well as I, that would be nowhere
Shouldn't I be with you?
Shouldn't I be with you?
It's not the first time that you had me turn away
And I know it won't be the last time
But you've got to say it, you've got to
Should we make a brand new start
Or are you gonna break my heart?
Will it be the end or just a second wind
For the good old song that we used to call pretending?
Shouldn't I be with you?
Shouldn't I be with you?
Shouldn't I be with you?
Shouldn't I be with you?","what would you have me do? just turn and walk out on you and leave you alone! But what would you do? just turn and walk out on you and leave you alone? You know what you want!""

I might just think, 'Ah! let me just leave you alone!' But what if I start going back to my preoccupation? Would you let me come back and look at you, give me your hand, and tell me what you want? Is there anything you want from me? Ah, that's all I need, isn't there? What<|endoftext|>",gpt2,0.4,1.0,0.8245906364401362,"what would you have me do? just turn and walk out on you and leave you alone! but what would you do? just turn and walk out on you and leave you alone? you know what you want!

i might just think, ah! let me just leave you alone! but what if i start going back to my preoccupation? would you let me come back and look at you, give me your hand, and tell me what you want? is there anything you want from me? ah, thats all i need, isnt there? what"
29,29,Rock,"You see me crying
Don't let it get you down
You see me crying
I'm back to the lost and found

Honey, what you done to your head
Honey, was the words I said
Honey, what you done to your head
Honey, was the words I said

You see me crying
Say you're a ladies man
You see me crying
So hard to understand

Honey, what you done to your head
Honey, was the words I said
Honey, what you done to your head
Honey, was the words I said

You see me crying
Please say you'll stick around
And I got to be your lover
Let me take you to town
And I'll show you everything around
And I'll never gonna let you down
Cause my love is like a merry go round

Honey, what you done to your head
Honey, was the words I said
Honey, what you done to your head
Honey, was the words I said",you see me crying dont let it get you down you see me crying im back with you I just dont like this drenched with love You cant even take my gaze now dont let me close my eyes Im so sorry you dont know I cant hold you all for me Im so sorry I can't let you take your voice goodbye I want to know your name and address What is this? What does this mean? What do I want? Did you wish to fight me? Did you wish to be kissed by me? Did you wish to do things with me? Did you wish to<|endoftext|>,gpt2,0.0,0.0,0.0,you see me crying dont let it get you down you see me crying im back with you i just dont like this drenched with love you cant even take my gaze now dont let me close my eyes im so sorry you dont know i cant hold you all for me im so sorry i cant let you take your voice goodbye i want to know your name and address what is this? what does this mean? what do i want? did you wish to fight me? did you wish to be kissed by me? did you wish to do things with me? did you wish to
30,30,Rock,"The epidemic from a crystal lie
Puts you in super over drive
The methademic that is so hard to hide
Insanely staring with wide eyes
Hallucinating in a chemical Hell
Ain't my idea of having fun
Synthetic overload you're under its spell
Your super nightmare's just begun
You try to stop, but it controls you
Your love affair with it won't last
You're on a suicidal ride of self-destruction
And in the end you're gonna crash
You live too fast
You live too fast
You look just like a dead man alive
Losing the fight for survival
You sit and wait at Hell's fiery gate
Waiting the Devil's arrival
Ha-Ha-Ha
You live so fast you need more methademic crystal
You never sleep you just keep goin
Just push the trigger on your hypodermic pistol
Each time you're dying without knowing
You live too fast
You live too fast
What's the point it's killing you without you even knowing
I can tell you've sold your soul and hell is where you're going
Ha-ha-ha I'll see you there","the epidemic from a crystal lie puts you in super over drive the methademic that is talking about such an abuse of drug addicts"" — Karen Solomon (@karensolomon) June 2, 2015

Police say drug dealers, known as street gangs, have taken over over 1.5 million lives, with nearly a quarter of the people killed by them.

Drexel University Police Sgt. Derek T. Glass said in a press release that the disease is no longer an issue.<|endoftext|><|endoftext|>",gpt2,0.4,1.0,0.6519264935568492,"the epidemic from a crystal lie puts you in super over drive the methademic that is talking about such an abuse of drug addicts — karen solomon @karensolomon june 2, 2015

police say drug dealers, known as street gangs, have taken over over 1.5 million lives, with nearly a quarter of the people killed by them.

drexel university police sgt. derek t. glass said in a press release that the disease is no longer an issue."
31,31,Rock,"Harmlessly passing your time in the grassland away
Only dimly aware of a certain unease in the air
You better watch out
There may be dogs about
I've looked over Jordan, and I have seen
Things are not what they seem

What do you get for pretending the danger's not real
Meek and obedient, you follow the leader
Down well trodden corridors into the valley of steel
What a surprise!
A look of terminal shock in your eyes
Now things are really what they seem
No, this is no bad dream

(stone, stone, stone...)
The Lord is my shepherd, I shall not want
He makes me down to lie
Through pastures green He leadeth me the silent waters by
With bright knives He releaseth my soul
He maketh me to hang on hooks in high places
He converteth me to lamb cutlets
For lo, He hath great power, and great hunger
When cometh the day we lowly ones
Through quiet reflection, and great dedication
Master the art of karate
Lo, we shall rise up
And then we'll make the bugger's eyes water

Bleating and babbling we fell on his neck with a scream
Wave upon wave of demented avengers
March cheerfully out of obscurity into the dream
Have you heard the news?
The dogs are dead!
You better stay home
And do as you're told
Get out of the road if you want to grow old","harmlessly passing your time in the grassland away only dimly aware of a certain unease in your hearts and your feelings. You decide to take a stand for a cause that is not an argument, but rather something new, so your hearts rise up and die together as you speak your mind. You say nothing and say nothing at all, and your heart finds nothing but pain, and you find nothing but despair. You seek a way out of the world, but you find that it is all you can find and that you cannot control. It is all you can do, and you realize that<|endoftext|>",gpt2,0.0,0.0,0.0,"harmlessly passing your time in the grassland away only dimly aware of a certain unease in your hearts and your feelings. you decide to take a stand for a cause that is not an argument, but rather something new, so your hearts rise up and die together as you speak your mind. you say nothing and say nothing at all, and your heart finds nothing but pain, and you find nothing but despair. you seek a way out of the world, but you find that it is all you can find and that you cannot control. it is all you can do, and you realize that"
32,32,Rock,"""Hello hello hello, hello hello hello. Got it wrong, take two, folk.""
Well, he's no longer le grasson vital
He's just one of the boys
You know they say that he's aged very well
Still he's just one of the boys
You know he stays at the exclusive hotels
Yet he's still one of the boys
It doesn't matter how old you are
You're as dumb as you feel right now
Dumb as you feel right now
It does not matter how old you are
Well, he's no longer le grasson vital
But he's still one of the boys
They said, they said that he's aged very well
Still he's just one of the boys
He stays at all the exclusive hotels
Yet he's still just one of the boys
It does not matter how old you are
You're as young as you feel right now
It does not matter how old you are
You're as dumb as you feel right now
Well, he's no longer do do do do do
Do do do do do do do
La la la la la la la la la la la la la la la
Down in the Caribbean, it's not a dream you see
Do do do do do do do do do do
He's just one of the boys
Do do do do do do do do do do
He's just one of the boys
Do do do do do do do
One of the boys
It does not matter how old you are
You're as young as you feel right now
It does not matter how old you are what!
It does not matter how old you are
It does not matter how old
It does not matter how old you are
Do do do
Do do do do do do do
Do do do do
Do do do do do do do
He's just one of the boys","""hello hello hello, hello hello hello. got it wrong, take two, folk."" well, hes no longer one of the best pranks on earth
"", said she in a whisper, ""hahahaha,"" and the computer froze in place. she moved into another room and removed her usual black robe, a cute pair of black mohawks and white boots and checked her mail. ""i got to tell you,"" she said ""you have to tell me to get your pants on"" she said, she jumped up on the bed and grabbed her bra and started stroking it. then she disappeared,<|endoftext|>",gpt2,0.3216744065894473,0.7104360164736183,0.7104360164736183,"hello hello hello, hello hello hello. got it wrong, take two, folk. well, hes no longer one of the best pranks on earth
, said she in a whisper, hahahaha, and the computer froze in place. she moved into another room and removed her usual black robe, a cute pair of black mohawks and white boots and checked her mail. i got to tell you, she said you have to tell me to get your pants on she said, she jumped up on the bed and grabbed her bra and started stroking it. then she disappeared,"
33,33,Rock,"European Dates
15-16 November- Glasgow, Scotland - Barrowland Ballroom
19 November- Berlin, Germany - Astra Kulturhaus
22 November- Nogent Sur Marne, France - Pavillon Baltard
24 November- Brussels, Belgium - Halles De Schaerbeek
27 November- Blackpool, England - Empress Ballroom
California Dates
07 December- Oakland, CA - Oracle Arena
08 December- Los Angeles, CA - Shrine Auditorium
Australia (the continent) Dates
17 January- Auckland, New Zealand - Big Day Out 2014
19 January- Gold Coast, Australia - Big Day Out 2014
24 January- Melbourne, Australia - Big Day Out 2014
26 January- Sydney, Australia - Big Day Out 2014
27 January- Sydney, Australia - Big Day Out 2014
31 January- Adelaide, Australia - Big Day Out 2014
02 February- Perth, Australia - Big Day Out 2014
North America Dates
06 March- Louisville, KY - KFC! YUM Center
08 March- Minneapolis, MN - Target Center
10 March- Auburn Hills, MI - The Palace of Auburn Hills
12 March- Pittsburgh, PA - Consol Energy Center
13 March- Toronto, Ontario - Air Canada Centre
14 March- Ottawa, Ontario - Canadian Tire Centre
16 March- Cleveland, OH - Quicken Loans Arena
17 March- Philadelphia, PA - Wells Fargo Center
18 March- Bridgeport, CT - Webster Bank Arena
29-30 March- Santiago, Chile - Lollapalooza
01-02 April- Buenos Aires, Argentina - Lollapalooza
05-06 April- São Paolo, Brazil - Lollapalooza
09 April- Houston, TX - Cynthia Woods Mitchell Pavilion
10 April- Austin, TX - Austin360 Amphitheater
23 April- Denver, CO - Pepsi Center
26 April- Kansas City, MO - Starlight Theatre
27 April- St. Louis, MO - Verizon Wireless Amphitheater
29 April- Columbus, OH - Schottenstein Center
01 May- Nashville, TN - Bridgestone Arena
02 May- Atlanta, GA - Aaron's Amphitheatre at Lakewood
29-31 May- Barcelona, Spain - Parc del Fòrum - Primavera Sound Festival
13-15 June- Aarhus, Denmark - Northside Festival
20-22 June- Neuhausen Ob Eck, Germany - Southside Festival
20-22 June- Scheessel, Germany - Hurricane Festival
30 July- Mountain View, CA - Shoreline Amphitheatre
08 August- Seattle, WA - Gorge Amphitheatre
11 August- Edmonton, Alberta - Rexall Place
12 August- Calgary, Alberta - Scotiabank Saddledome
14 August- Winnipeg, Manitoba - MTS Centre
17 August- Washington, DC - Verizon Center
19 August- Boston, MA - Comcast Center
22 August- Brooklyn, NY - Barclays Center
23 August- Brooklyn, NY - Barclays Center
24 August- Brooklyn, NY - Barclays Center
26 August- Chicago, IL - United Center
27 August- Chicago, IL - United Center
29 August- Toronto, Ontario - Molson Canadian Ampitheatre
30 August- Montreal, Quebec - Parc Jean-Drapeau","european dates 1516 november glasgow, scotland  barrowland ballroom 19 november berlin, germany  astra kulturhaus house, shantytown bistro, bistro  Glasgow, london orwich  conjure  Paris, germany  urinal hungover upon plane liner Berlin, gov zur Anjou area, burghagen  French village, rue  marchière  rueve  l'égionalite                         ...   <|endoftext|>",gpt2,0.0,0.0,0.0,"european dates 1516 november glasgow, scotland  barrowland ballroom 19 november berlin, germany  astra kulturhaus house, shantytown bistro, bistro  glasgow, london orwich  conjure  paris, germany  urinal hungover upon plane liner berlin, gov zur anjou area, burghagen  french village, rue  marchière  rueve  légionalite                         ...   "
34,34,Rock,"Go down
Go down

I've been enchained
She got shackles on me
That woman to blame
For the hell and misery

Can't find my way out of here
Shoot me down in a burning fear
Going down for a stretch of years
Way down low

I'm deep in, deep in
Deep in the hole
Deep in, deep in
Deep in the hole
I'm down in, down in
Down in the hole
Well I'm deep in, deep in
That woman got me deep in the hole, yeah

I'm sinking down
She got me down on the floor
Can't touch both walls
The further down I go

Pulls the string on my riding bow
Make me sing when she fire my load
Ain't no slave, you do what you're told
You sold your soul

I'm deep in, deep in
Deep in the hole
Deep in, deep in
Deep in the hole
I'm down in, down in
Down in the hole
Well I'm deep in, deep in
That woman got me deep in the hole
Ow


I'm deep in, deep in
Deep in the hole
Deep in, deep in
Deep in the hole
I'm down in, down in
Down in the hole
I'm deep in, deep in
Deep in the hole
Deep in the hole, firing your load
Deep in the hole, sell your soul
Deep in, deep in
Deep in the hole
Deep in, deep in
That woman got me deep in the hole

Deep in the hole
Deep in the hole
I'm deep in the hole","go down go down ive been enchained she got shackles on me that woman to blame she's calling to pray cause I just need to give her the go down, but she couldnt care less, as long as we let the hell go out  hes free if they see a scene going on by and just go find me and find my ass and escape like a puppy<|endoftext|><|endoftext|>",gpt2,0.0,0.0,0.0,"go down go down ive been enchained she got shackles on me that woman to blame shes calling to pray cause i just need to give her the go down, but she couldnt care less, as long as we let the hell go out  hes free if they see a scene going on by and just go find me and find my ass and escape like a puppy"
35,35,Rock,"Walking around
Out of a town
Walking it out
When you want to
Soldiering my style is smiling
Turn it into whatever I've chosen
Take me now to the water

Don't be late, I hear it
Going to be so very great and
Out the door I'm walking like a runaway
All the reasons that I count of you can hold away
More and more, I'm a walking like a runaway

Kick it around
Stare at the ground
Breaking it down
When you want to
Soldiering my days I've chosen
Dancing round, do whatever I want to
Take me now it's the water


I think I know, everything you're going to say
I think you know, don't want to runaway


All the reasons that I count of you can hold away
More and more, I'm a walking like a runaway ","walking around out of a town walking it out when you want to soldiering my style of a suit.""

One of the things he wanted to do was to add a personal touch to the way some of his young songs were written, something so permanent he couldn't be an actor anymore. ""I have a lot of connections with my family and friends. I have a great degree of communication with them and they see it through to the end of the day. They see me as a 'good guy,' and I feel like I can do a lot better than that. They see<|endoftext|>",gpt2,0.4,1.0,0.7995685738879713,"walking around out of a town walking it out when you want to soldiering my style of a suit.

one of the things he wanted to do was to add a personal touch to the way some of his young songs were written, something so permanent he couldnt be an actor anymore. i have a lot of connections with my family and friends. i have a great degree of communication with them and they see it through to the end of the day. they see me as a good guy, and i feel like i can do a lot better than that. they see"
36,36,Rock,"Woo!

Take a walk in the warm New England sun
Ain't no time to look for clues
You get the point from Uncle Sam's loaded gun
Who be the hand that light the fuse, ah
A take a look, take a look at my old billy goat
He used to raise all kinds of hell
He took a dose of radiation dope
A back in the barn is where he fell, like hell

Aar, Lucy, chromosome
Lucy, superdome

What makes you think you patronizing my old friends
After you ride in my car, car
What do you do when your oil Mexican
OPEC boys, you went too far, too far

Aar, Lucy, superdome
Lucy, chromosome
Aar, Lucy, papadum
Lucy, sing the song

(Ah) dig it up
(Ah) live it up
(Ah) a dig it up
(Ah) live it up
Look out","woo! take a walk in the warm new england sun aint no time to look for our mark at YarnMarket in Raleigh - take a tour of our beautiful store and let us know if you've got any questions!

Views: 84,328<|endoftext|><|endoftext|>",gpt2,0.4,1.0,1.0,"woo! take a walk in the warm new england sun aint no time to look for our mark at yarnmarket in raleigh  take a tour of our beautiful store and let us know if youve got any questions!

views 84,328"
37,37,Rock,"Mad sounds, in your ears
Make you feel alright
They bring you back to life
Mad sounds, in your ears
Make you get up and dance
Make you get up
Yeah, they make you get up
Love buckles under the strain
Of those wild nights
Run but you cannot hide

Mad sounds, in your ears
Make you get up and dance
Make you get up
All night long they reappear
Make you get up and dance
Yeah, they make you get up

Suppose you've gotta do what you've gotta do
We just weren't feeling how we wanted to
You sit and try sometimes
But you just can’t figure out what went wrong
Then out of nowhere, somebody comes and hits you with an

Ooh la la la, ooh la la la, ooh la la la, ooh
Ooh la la la, ooh la la la, ooh la la la, ooh

You got those mad sounds, in your ears
To make you get up and dance
Mad sounds, in your ears
They make you get up and dance
Hold on to make you get up
Ah yeah, they make you get up

Ooh la la la, ooh la la la, ooh la la la, ooh
Ooh la la la, ooh la la la, ooh la la la, ooh
Ooh la la la, ooh la la la, ooh la la la, ooh
Ooh la la la, ooh la la la, ooh la la la, ooh
Ooh la la la, ooh la la la, ooh la la la, ooh
Ooh la la la, ooh la la la, ooh la la la, ooh","mad sounds, in your ears make you feel alright they bring you back to life mad as hell shemale! - Made by Harlo here!<|endoftext|><|endoftext|>",gpt2,0.0,0.0,0.0,"mad sounds, in your ears make you feel alright they bring you back to life mad as hell shemale!  made by harlo here!"
38,38,Rock,"I've read you well
I just wanna get away
Cause you used my love
I just need to get away

My trust in you has been abused
My trust in you has been overused

Sick of this place
Wish we could be far away
Cause I wasted all my youth
And I'll never see it again

My trust in you has been abused
My trust in you has been overused

I will welcome you to everything
Cause you've bled me dry now
I just wanna run away
Cause you've bled me dry now
I just wanna run away

I just wanted too much
I wish we could be far away
And if my wish comes true
You'll never see me again",ive read you well i just wanna get away cause you used my love i just wanna be your true love<|endoftext|><|endoftext|>,gpt2,0.0,0.0,0.0,ive read you well i just wanna get away cause you used my love i just wanna be your true love
39,39,Rock,"Somewhere beyond happiness and sadness
I need to calculate
What creates my own madness
And I'm addicted to your punishment
And you're the master
And I am waiting for disaster

I feel irrational
So confrontational
To tell the truth I am
Getting away with murder
It isn't possible
To never tell the truth
But the reality is I'm getting away with murder

Getting away, getting away, getting away

I drink my drink and I don't even want to
I think my thoughts when I don't even need to
I never look back because I don't even want to
And I don't need to
Because I'm getting away with murder

I feel irrational
So confrontational
To tell the truth I am
Getting away with murder
It isn't possible
To never tell the truth
But the reality is I'm getting away with murder

With murder
With murder
With murder

Somewhere beyond happiness and sadness
I need to calculate
What creates my own madness
And I'm addicted to your punishment
And you're the master
And I am craving this disaster

I feel irrational
So confrontational
To tell the truth I am
Getting away with murder
It isn't possible
To never tell the truth
But the reality is I'm getting away with murder
I feel irrational
So confrontational
To tell the truth I am
Getting away with murder
It isn't possible
To never tell the truth
But the reality is I'm getting away with murder","somewhere beyond happiness and sadness i need to calculate what creates my own madness and im unable to read my mind"" for some of the trouble my mind has caused me.


""This isn't your fault, man, I need to be better and try harder"" to me is my true message and i will never make it again ""then lets see if you understand me again""<|endoftext|><|endoftext|>",gpt2,0.0,1.0,0.7133223210323361,"somewhere beyond happiness and sadness i need to calculate what creates my own madness and im unable to read my mind for some of the trouble my mind has caused me.


this isnt your fault, man, i need to be better and try harder to me is my true message and i will never make it again then lets see if you understand me again"
40,40,Rock,"Eh, eheu, eheu
Eh, eheu, eheu
Eh, eheu, eheu
Eh, eheu, eheu
Eh, eheu, eheu
Eh, eheu, eheu
Eh, eheu, eheu
Eh, eheu, eheu

I was left to my own devices
Many days fell away with nothing to show

And the walls kept tumbling down in the city that we love
Grey clouds roll over the hills, bringing darkness from above

But if you close your eyes
Does it almost feel like nothing changed at all?
And if you close your eyes
Does it almost feel like you've been here before?
How am I going to be an optimist about this?
How am I going to be an optimist about this?

We were caught up and lost in all of our vices
In your pose as the dust settled around us

And the walls kept tumbling down in the city that we love
Grey clouds roll over the hills, bringing darkness from above

But if you close your eyes
Does it almost feel like nothing changed at all?
And if you close your eyes
Does it almost feel like you've been here before?
How am I going to be an optimist about this?
How am I going to be an optimist about this?

Oh, where do we begin, the rubble or our sins?
Oh, where do we begin, the rubble or our sins?

And the walls kept tumbling down in the city that we love
(Oh, where do we begin, the rubble or our sins?)
Grey clouds roll over the hills bringing darkness from above
(Oh, where do we begin, the rubble or our sins?)

But if you close your eyes
Does it almost feel like nothing changed at all?
And if you close your eyes
Does it almost feel like you've been here before?
How am I going to be an optimist about this?
How am I going to be an optimist about this?
If you close your eyes
Does it almost feel like nothing changed at all?

Eh, eheu, eheu
Eh, eheu, eheu
Eh, eheu, eheu
Eh, eheu, eheu
Eh, eheu, eheu
Eh, eheu, eheu
Eh, eheu, eheu
Eh, eheu, eheu","eh, eheu, eheu eh, eheu, eheu eh, eheu, eheu eh, eheu, eheu eh, eheu, eheu eh, eheu, eheu eh, eheu eh, eheu eh, eheu, eheu eh, eheu, eheu eh, eheu eh, eheu eh, eheu eh, eheu eh, eheu, eheu eh, eheu eh, eheu, eheu, eheu, eh, eheu eh, eheu, eheu eh, e<|endoftext|>",gpt2,0.0,0.0,0.0,"eh, eheu, eheu eh, eheu, eheu eh, eheu, eheu eh, eheu, eheu eh, eheu, eheu eh, eheu, eheu eh, eheu eh, eheu eh, eheu, eheu eh, eheu, eheu eh, eheu eh, eheu eh, eheu eh, eheu eh, eheu, eheu eh, eheu eh, eheu, eheu, eheu, eh, eheu eh, eheu, eheu eh, e"
41,41,Rock,"I don't mean to make obscene
But even the mob know what the hell I mean
The knot is tight, on my blindfold
I got my flesh full of blood
I hate rock and roll
Some think too much, then come too soon
I just curse the sun so I can howl at the moon

Yeah, ooo, ah
Yeah, ooo, ah
Yeah, ooo, yeah, ah
(Hah)

Don't wanna love you no more
Don't wanna love you less
I wanna be crushed by your sweet caress
What's the fucking difference? We all gonna die
You gonna do something killer?
Come on, give it a try

Yeah, ooo, ay
Yeah, ooo, yeah
Yeah, ooo, ah
Yeah, ooo, yeah, ah
(Hah, hah)

Got no big plans but a good idea
Let's put this town in my rear-view mirror
Yeah, I got enemies (Fuck 'em), but they don't know
They won't get no glory on that side of the hole

Yeah, ooo, ay
Yeah, ooo, yeah
Yeah, ooo, ah, yeah, yeah
Yeah, yeah, yeah, yeah, yeah, yeah, yeah
(Hah, hah)


We are united, by drifting alone
This is the army of none, got no flag, got no home
Just witches & scabs, an awful mess
I confess (I confe...)
Let's do it again

Yeah, ooo, yeah
Yeah, ooo, yeah
Yeah, ooo, yeah
Yeah, ooo, yeah
Yeah, yeah, yeah, yeah, yeah
(Hah)

There's only one line I would get",i dont mean to make obscene but even the mob know what the hell i mean now <|endoftext|><|endoftext|>,gpt2,0.0,0.0,0.0,i dont mean to make obscene but even the mob know what the hell i mean now 
42,42,Rock,"I painted your room at midnight
So I'd know yesterday was over
I put all your books on the top shelf
Even the one with the four leaf clover
Man, I'm getting older

I took all your pictures off the wall
And wrapped them in a newspaper blanket
I haven't slept in what seems like a century
And now I can barely breathe

Just like a crow chasing the butterfly
Dandelions lost in the summer sky
When you and I were getting high as outer space
I never thought you'd slip away
I guess I was just a little too late

Your words still serenade me
Your lullabies won't let me sleep
I've never heard such a haunting melody
Oh, it's killing me
You know I can barely breathe

Just like a crow chasing the butterfly
Dandelions lost in the summer sky
When you and I were getting high as outer space
I never thought you'd slip away
I guess I was just a little too late


Just like a crow chasing the butterfly
Dandelions lost in the summer sky
When you and I were getting high as outer space
I never thought you'd slip away

Like a crow chasing the butterfly
Dandelions lost in the summer sky
When you and I were getting high as outer space
I never thought you'd slip away
I guess I was just a little too late

Just a little too late","i painted your room at midnight so id know yesterday was over i put all your stuff away, alright baby?""

The girl stared at him with her crimson eyes,

""I told you to let me rest on your bed now, so i can suck you a little too.""

""Oh my gosh what a handsome face, that would look great if i could suck you back in then, I know its all i have, i feel like youre pregnant, its your turn to cum in me baby""

""Well Im not going to let you<|endoftext|>",gpt2,0.4,1.0,0.5555732921922046,"i painted your room at midnight so id know yesterday was over i put all your stuff away, alright baby?

the girl stared at him with her crimson eyes,

i told you to let me rest on your bed now, so i can suck you a little too.

oh my gosh what a handsome face, that would look great if i could suck you back in then, i know its all i have, i feel like youre pregnant, its your turn to cum in me baby

well im not going to let you"
43,43,Rock,"The spine align, the fetus is mine
Don't forget me, don't forget me, don't forget me, don't forget
Revolt, revolt, revolution, counter-revolution, counter-counter
Revolution, the mind
Mind the mind that feeds the blind and helps you find and makes you bind
The game is on
The game is on, the game is on, the game is on, the game is on

The spine align, the fetus is mine
The spine align, the fetus is mine
The spine align, the fetus is mine!
The spine align, the fetus is mine

A life, denied
Comatosis, comatosis, comatosis, comment on my
Word, define
My words define, my words define, my words define, my words define
The line, the line
Revolution, counterrevolution, counter-counter revolution
Solution
Disillusioned by pollution, resolution starting with...

The spine align, the fetus is mine
The spine align, the fetus is mine
The spine align, the fetus is mine
The spine align, the fetus is mine
The spine align, the fetus is mine
The spine align, the fetus is mine
The spine align, the fetus is mine
The spine align, the fetus is mine!","the spine align, the fetus is mine dont forget me, dont forget me, dont forget me, dont forget me, dont forget me, dont forget me... my own thoughts, my own feelings, my own feelings... Daddy, Daddy... You're mine, I love you, I love you, I love you, I love you... Do you like it, Daddy?<|endoftext|><|endoftext|>",gpt2,0.0,0.0,0.0,"the spine align, the fetus is mine dont forget me, dont forget me, dont forget me, dont forget me, dont forget me, dont forget me... my own thoughts, my own feelings, my own feelings... daddy, daddy... youre mine, i love you, i love you, i love you, i love you... do you like it, daddy?"
