,genre,lyrics,PAV,SSV,MSV
16,soul,"it was early in the mornin   i heard the rooster crow for day   it 
 i don't know what i mean 
 and the way i feel 
 i just can't help bein' confused 
 i love you any longer 
 i love you any ole way yeah 
 i love you any ole way yeah yeah 
 i love you any ole way baby 
 i love you any ole way yeah 
 i love you any ole way yeah 
 i love you any ole way yeah 
 i love you any ole way yeah yeah yeah 
 i love you any ole way baby yeah yeah 
 
 i want to",0.7027383612107841,1.0,0.5049181881925993
17,soul,"let us all all go back   to the old old landmark   let us all come on 
 for you and you will see 
 but you know you make me feel 
 you make me feel a lady 
 the way you rub me 
 you make me feel so grand 
 you make me feel so shy 
 you make me feel so shy 
 and i feel so and i want to know 
 i want to give you all the things i want 
 i want to be with you 
 
 i want to give you all the things i need 
 i need you 
 and i need you",0.578775533355349,1.0,0.5020542627020231
18,soul,"by the light of the silvery moon   i want to spoon to my honey ill 
 i want to be thrilled and i want to be 
 i wanna be with you 
 you know you make me feel so shy 
 you make me feel like a natural woman 
 well i want to do 
 i want to be with you 
 i just wanna be with you 
 i wanna be with you 
 i wanna be i wanna be i wanna be i wanna be 
 i wanna be with you 
 i wanna be with you 
 i wanna be i wanna be i wanna be i wanna be 
",0.6050414704093331,1.0,0.486652164593889
19,soul,"hold it everybody   hold it hold it listen     i can turn the gray 
 
 i said i wanna go back to that way 
 i wanna go to that way oh 
 i wanna go to get over 
 i wanna go back to where you 
 i wanna go back to that time 
 i want to be with you 
 i wanna be with you 
 i wanna be i wanna be i wanna be 
 i wanna be with you 
 i wanna be with you 
 i wanna be with you i wanna be i wanna be 
 i wanna be with you 
 i wanna be with",0.7578141818581708,1.0,0.5254561425552212
20,soul,"wash me !   i dont know why i love you like i do   with me 
 you know i love you so 
 i want to be with you 
 'cause i want to be with you 
 i wanna be with you 
 i wanna be with you 
 i wanna be i wanna be i wanna be 
 i wanna be with you i wanna be with you i wanna be with you 
 i wanna be with you 
 i wanna be i wanna be i wanna be i wanna be 
 i wanna be with you 
 i wanna be with you baby 
 i wanna be with you baby",0.7809233189098852,0.9977732242762746,0.5101289653615168
21,soul,"maria hey hey maria   maria dont you hear me calling maria    maria girl 
 she's it up yeah she's it up huh 
 
 i don't know what to do 
 i don't wanna go 
 i don't wanna do anything but don't you 
 i don't wanna do it without you 
 and i don't wanna lose my love 
 i don't wanna lose you 
 i don't wanna lose you 
 i don't wanna lose you 
 i don't wanna lose you 
 i don't wanna lose you baby 
 i don't wanna do wrong 
 but it's been a long time 
 i don't want to stop 
 you see",0.5873557209338517,1.0,0.5067680327136169
22,soul,"hey !   got to got to payback   the big payback   revenge im mad 
 i got a basketball jones oh 
 
 i got a basketball jones oh baby oh ! 
 
 sometimes i get a witness  
 basketball jones 
 i got a basketball jones oh baby oh 
 
 i got a basketball jones oh 
 i got a bag of my own 
 i got a basketball jones oh yeah oh yeah 
 but i love her so 
 for the bible tells me so 
 and i love you so 
 and i love you so 
 i love you so 
 
 i love you i",0.44417934722613517,1.0,0.4933688233204466
23,soul,"hi this is the big o otis redding   i was just standing here thinking about us 
 sawyer: 
 sawyer: but she was a man was a sweet man 
 sawyer: 
 houston: he was catatonic yearold just to be his home 
 houston: to me 
 houston: i know 
 
 i believe i can fly 
 i like it i like it i like it 
 i like it i like it i like it 
 i like it i like it like it i like it ooo it i like it i like it 
 i like it i like it ooo it i like it like it ooo it 
 i",0.545994620942754,1.0,0.5400541131341821
24,soul,"in the desert sun evry step that you take could be the final one   and the love 
 and the rush of the earth 
 and the starspangled banner the rhythm 
 and the lord asks the 
 the rhythm of the hour 
 the girl is the ghetto 
 the ghetto the ghetto the ghetto 
 the ghetto the ghetto the ghetto the ghetto 
 the ghetto the ghetto the ghetto the ghetto 
 the ghetto the ghetto the ghetto the ghetto 
 the ghetto the ghetto the ghetto the ghetto 
 the ghetto the ghetto the ghetto the ghetto 
 the ghetto the ghetto the ghetto the ghetto 
 the ghetto the ghetto",0.7423333738088213,0.9870424355765511,0.5146906411575256
25,soul,"other guys try to hold her hand   other guys want a one night stand   
 were life 
 
 
 i see you through the night 
 you got to see me through the night 
 you can make me feel like i do 
 you know i know that i'm gonna do 
 i know that i'm gonna do 
 i'm gonna do 
 i'm gonna get it 
 i'm gonna get it 
 i'm gonna work on it 
 i'm gonna get it right 
 i'm gonna get it 
 can't get it 
 can't get it 
 can't get it 
 got it 
 
 do it 'til we get it",0.6678965436873125,1.0,0.5118052868232704
26,soul,"funk funk funk for love   come lets all get funky if you take the right 
 i want you to get down 
 i want you to know 
 i want you to be starting something 
 i want you to know 
 i want to be with you 
 i want to be with you 
 and i wanna be with you 
 i wanna be i wanna be i wanna be 
 i wanna be with you 
 i wanna be with you baby 
 i wanna be with you 
 i wanna be i wanna be i wanna be 
 i wanna be with you 
 i wanna be with you i",0.7371651957191433,0.9954421095952509,0.5052715003568702
27,soul,"on this magic road im about to lose control   oh wont you bless my soul on you 
 a thousand times and the entire human race of love 
 it makes a better place 
 but i know that i'm in love 
 the way i feel about you 
 and i know that i will be with you 
 i love you 
 and i will always love you 
 
 you are my fantasy 
 i will be there 
 i can feel the fire 
 i can see the sun 
 i can see it all over 
 
 i can see the time 
 i can see the things that you",0.41490378577794157,1.0,0.47663203924794306
28,soul,"i believe in roses but only from the heart   and if its not sincere baby 
 and i don't know what i'm gonna do 
 i don't know what i'm gonna do 
 i don't know what to do 
 i don't know what to do 
 and i don't know 
 
 i don't know 
 
 i know 
 
 whoa oh oh oh oh oh oh oh 
 
 i know the way you rub me 
 take my heart 
 and i won't let go 
 i don't worry 
 i don't wanna go 
 i don't wanna lose you 
 don't wanna stop don't stop 
 don't you dare don't",0.5472924377643137,1.0,0.5106448020859679
29,soul,"shes a super lady   she is too much   wish i could make her mine 
 
 you know i love you so 
 
 i know it's true 
 i can make it in my shoes 
 and i can tell 
 i don't need to go 
 i don't want to be 
 i don't wanna be with you 
 
 i don't want to be with you 
 i don't want to be your man 
 i don't know what i do 
 i don't know what to do 
 i don't know what to do 
 they don't know what to do 
 love don't need me 
 don't have to",0.5709600649744222,1.0,0.49414753682068663
30,soul,"through the mirror of my mind   time after time   i see reflections of you 
 i will dwell in your eyes 
 when i'm in trouble 
 i will be your man 
 and i will be there 
 i will always love you 
 
 i will always love you 
 i will always love you 
 i will always love you 
 i will always love you 
 
 i will always love you 
 i will always love you 
 i will always love you 
 i will always love you 
 i will always love you 
 
 i will always love you 
 
 when i will always love",0.7259627908864044,1.0,0.5158694756725785
31,soul,"whenever you kiss   i worry and wonder   your lips maybe near   but where 
 you don't know what i wanna do 
 i'm qualified to satisfy you 
 i wanna fight 
 i wanna be with you 
 i wanna be with you 
 i wanna be i wanna be i wanna be i wanna be 
 i wanna be with you 
 i wanna be with you i wanna be with you 
 i wanna be i wanna be i wanna be i wanna be 
 i wanna be i wanna be 
 i want to be with you 
 i wanna be with you 
 i wanna be i wanna be",0.6431309036749622,0.9921574873522347,0.49314251844304735
32,soul,"as around the sun the earth knows shes revolving   and the rosebuds know to bloom 
 houston: ok i wonder i wonder where you are 
 sawyer: i wonder who you do it 
 you know you said it was a friend 
 but you got a soothing moving 
 i want to be with you yeah 
 i want to be with you 
 just to be with you 
 i want to be with you 
 i want to be with you 
 
 oh darling just like a river 
 and i want to be with you 
 i want to be with you 
 i wanna be with you 
 i",0.5712357160049082,1.0,0.4942673684181059
33,soul,"think of me as your soldier   the man whose life is for you   and i don't have to be a man 
 but no matter where you are 
 and i know that you are 
 when you need me 
 and i know it's true 
 i need you so 
 i'm so glad that i need you 
 
 i need you 
 oh hey 
 i need you so bad i need you 
 like you 
 i need you 
 
 
 i want you to know 
 there's nothing left to find 
 
 you got to love you 
 but give it to me 
 
 i want",0.36357691661644215,1.0,0.4864121284884026
34,soul,"talk to me talk to me   darling i love the things you say   talk 
 i know that i love you 
 and i love you 
 and i love you 
 
 i love you 
 you better better better 
 and i love you 
 and i love you i love you 
 and i need you 
 i need you 
 i need you 
 
 i need you by my side 
 i need you 
 i need you 
 i need you so bad 
 i need you 
 
 
 i need you so bad baby 
 i need you so much 
 i need you 
 
",0.7220565219920739,1.0,0.5048141637192644
35,soul,"a cigarette that   bears a lipsticks traces   an airline ticket   to romantic places 
 
 and i wanna be with you 
 and i want to be with you 
 i wanna be with you 
 i wanna be i wanna be with you 
 i wanna be i wanna be 
 i wanna be with you 
 i wanna be with you i wanna be with you i wanna be with you 
 i wanna be with you i wanna be with you 
 i wanna be with you i wanna be with you 
 i wanna be with you baby 
 i wanna be i wanna be i wanna be 
",0.8425927190933379,1.0,0.538786222647286
36,soul,"so in love sad as could be   cause her pretty face got the best of my life 
 i can see that my mind and i know 
 i just wanna get back to you 
 and i love you so 
 i love you so 
 i love you so 
 i love you so 
 i love you 
 i love you 
 i love you 
 i love you 
 hold me 
 and i'll be your man 
 and i'll be your seven day fool 
 i'll be 
 and i'll be your seven day fool 
 i'll be 
 let me be your freak let me be your bodyguard 
",0.6039194993309875,1.0,0.4949033056075226
37,soul,"ole man trouble leave me alone   go find you someone else to pick on   
 but i know you know i love you 
 oh yes i do 
 i love you 
 i love you baby 
 i love you 
 i love you 
 i love you 
 
 i love you i love you 
 
 i love you i love you 
 
 i love you i love you 
 
 i love you 
 i love you 
 i love you 
 i love you i love you 
 
 i love you 
 i love you 
 i love you 
 i love you 
 i love you",0.8422293408878826,1.0,0.5236453604832082
38,soul,"say you wanna be loved   but you wont let me love you   say you got to be threatened 
 to be you in a hand 
 you know you got a hold on me 
 
 
 don't you know that i love you so 
 i love you so 
 
 i love you 
 
 i love you so much 
 i love you so 
 i know i love you so 
 
 i love you so i love you 
 i love you any ole way yeah 
 i love you any ole way i love you any ole way 
 i love you any ole way yeah 
 i",0.6629293120913401,1.0,0.5245366722305932
39,soul,"clap your hands stomp your feet swing on the vine in the jungle brother check out the door 
 you know i was a little boy 
 and i hear the girl 
 you stopped the floor 
 and all the things that we are 
 and it feels so hard to be 
 
 but i wanna tell you 
 if you wanna be a man 
 oh i need a love i need a witness 
 i need a witness i need a witness i had a dream 
 i need a witness can i get a witness   
 my heart is a man 
 i got a basketball jones oh baby",0.37438736765637803,1.0,0.45861393400406253
40,soul,"you make a man just wanna change his mind   everything you do   you sent 
 you rocked i feel like i was married 
 to be starting lies 
 and it was a girl that would be a friend 
 i can hear it make it 
 and i can make it better 
 i can feel the heat that i can do 
 you know i can do it 
 keep it to you 
 and you know i'm grown 
 
 you can make it all come true 
 you know i have to be 
 you know i can live without you 
 i want you to make me feel 
",0.4119831440731194,1.0,0.4768982258787911
41,soul,"how many times baby have you heard people say that that nothing good comes easy   
 and the only thing that's the way i do 
 i don't know what i want to be 
 i wanna tell you 
 what i want to do 
 i want to be with you 
 i wanna be with you baby 
 i wanna be with you 
 i wanna be i wanna be i wanna be i wanna be 
 i wanna be with you i wanna be with you i wanna be with you 
 i wanna be with you i wanna be with you 
 i wanna be with you yeah 
 i wanna",0.6155103382825172,0.9849925851209511,0.4907111466670083
42,soul,"come over here sweetie   i really wanna talk to you for a few more moments 
 a good old days 
 oh oh oh oh 
 i don't want you to know 
 that i can tell 
 
 i can't survive oh no no no no no no 
 i don't know what i'm gonna do 
 i don't know how i don't know 
 
 i know it's only you i know 
 
 i know it's true 
 just take my hand 
 and it's so long 
 for you and me 
 i will be with you 
 for once in my life 
 i will be with you 
 
",0.2764264063252953,1.0,0.475009083676452
43,soul,"i need you here beside me   to chase the night away   i need your body 
 i want to be thrilled 
 
 i want a love of a love 
 that you can't find the strength 
 that you make me feel so good 
 why don't you leave me 
 i don't mean you can't let me go 
 i don't want you anymore 
 i don't want you 
 i don't want you anymore 
 i don't need you anymore 
 i don't need a cadillac 
 i don't need your kinda kisses 
 i don't need no doctor 
 i don't need no doctor 
 i don't need no doctor",0.6201773395359531,1.0,0.5016585255448729
44,soul,"what they do !    smile in my face   all the time they want to be 
 i got a feeling that i want to do 
 
 i wanna be with you 
 i wanna be with you 
 i wanna be i wanna be i wanna be 
 i wanna be with you i wanna be with you i wanna be with you 
 i wanna be with you 
 i wanna be i wanna be i wanna be 
 i wanna be with you 
 i wanna be with you i wanna be with you 
 i wanna be i wanna be with you i wanna be with you 
 i",0.76602092459344,1.0,0.5255682925392485
45,soul,"as the bitter tears fall from your eyes   oh a thousand times you ask yourself 
 houston: don't you do 
 i don't know what i know 
 
 i know you're gonna miss me 
 
 i know that i'm not ashamed 
 i just wanna see myself 
 how many kisses of you 
 i won't stop 
 when i get a little trust 
 i can't get it 
 i can't stand it baby 
 
 i can't stand it baby 
 i can't stand it baby 
 i can't stand it baby 
 
 i can't stand it i can't stand it 
 it's going to stop 
 no no no",0.4302389614928026,1.0,0.49183713687101177
46,soul,"the boys   were just chillin with earth wind & fire   this is my desire 
 i love that i could do 
 but i know i love you 
 and i know that 
 beauty's only skin deep 
 i love you so 
 i know i love you so 
 
 i love you i love you 
 i love you 
 i need you by my side 
 i want to be with you 
 i want to be with you 
 i wanna be with you 
 i wanna be i wanna be i wanna be i wanna be 
 i wanna be 
 i want to be with you 
",0.59242770165782,1.0,0.4959737543211492
47,soul,"didnt i make you feel like you were the only man    didnt i give to the mean 
 it was a victim of a one horse open sleigh 
 he never took a jamboree 
 to be a spoonful 
 he's doing a little bit of space 
 a little christmas tree 
 have yourself 
 
 when the sun is in believing 
 the sun's are in the air 
 the sun is in the air 
 i know that i can tell 
 i know that i am 
 i know you know that 
 i know that you'll always make it 
 i'm gonna make you love me 
 i'm gonna",0.39028906143593917,1.0,0.503763583378429
48,soul,"one   one !      is there a clap thats supposed to be in his heart 
 houston: is the children laughing in the basement 
 i want to be a star 
 i want to be a star 
 i want to be thrilled 
 i want to be loved to be loved to be loved 
 i want to run to you i want to be your man 
 i want to be loved i wanna be your love 
 to be your sweetness 
 and be your man 
 and let me take you 
 to take my hand from the good of my soul 
 i wanna be with you",0.4930018518354982,0.9725387181226304,0.45132094674954215
49,soul,"hang all the mistletoe   im gonna get to know you better this christmas   and i don't know 
 if you don't know what i'm talkin' 'bout 
 i'll be your slave 
 
 i don't want to be your standby 
 it's just a long time 
 i know a little woman 
 a little tenderness 
 a little love somehow 
 
 i know that 
 that you are the only one 
 and it just won't be unfaithful 
 
 for once in my life 
 my heart is gone 
 i would not see you 
 i wanted to see you 
 
 i was a fool for you 
 and",0.35389388584546416,1.0,0.5101005219625294
50,soul,"separate ways   theres one that goes and one that stays   but they will meet 
 no more cloudy but not a man 
 he had a hustlin’ understanding 
 he had a hold on me 
 just a little bit 
 and you want to hold my hand 
 and make a happy way 
 so let me hold you near 
 and i'll never come 
 i will always love you 
 i will always love you 
 i'll always love you 
 
 i will always love you 
 
 i will always love you 
 i will always love you 
 i will always love you 
 
 i will always",0.4762237425847515,1.0,0.49017509515574537
51,soul,"think of your fellow man lend him a helping hand   put a little love in the deep 
 
 and let the good times roll with the love 
 i got to be a sin 
 i don't need no doctor 
 to be the one who's gone 
 no no no 
 
 i just want to be with you 
 and i want to be with you 
 i want to be with you 
 i want to be with you baby i want to be with you 
 i want to be your man 
 just to see you for me 
 i know you want to be 
 i just want",0.4906673846165418,1.0,0.49459015096278525
52,soul,"youre a no good heartbreaker   youre a liar and youre a cheat   and i know 
 
 if you want to hear us 
 
 there's a chance we're taking 
 we're taking our own lives 
 it's a highway to the rhythm 
 it's a highway to the rhythm 
 if your love is the one you're with 
 it's the one you feel with 
 love the one you're with 
 love the one you're with 
 love the one you're with 
 love the one you're with 
 love the one you're with 
 love the one you're with 
 love the one you're with 
 and the one you're with",0.7476190769161606,1.0,0.5301298123353281
53,soul,"spoken   ive been so wrong so many times now you know what   im talkin 
 come on and let me know 
 
 
 i get a rush without a change for you 
 and i know what i mean 
 
 i want to be with you 
 and you are the sunshine 
 i want to be with you 
 girl i want to be with you 
 ain't no mountain high in my arms 
 
 i want to be with you 
 it's just a big mistake 
 i wanna be with you 
 i want to be with you 
 i wanna be i wanna be with you 
",0.4293218831987605,1.0,0.5172466610681906
54,soul,"i found that love provides the key   unlocks the heart and souls of you and me 
 and i know that it's love that i love you 
 and i know that i love you 
 
 i love you yes sirree 
 i love you baby 
 i love you i love you 
 
 i love you so much 
 i love you i love you i love you 
 in every way 
 when i love you 
 i love you 
 
 and i love you 
 
 i love you i love you 
 and i want you to know 
 i want to be your lover 
 i wanna",0.5568514964220321,1.0,0.4948736550650783
55,soul,"you better think think   think about what youre trying to do to me   think of you 
 
 i can't help it if i wanted to 
 i wouldn't help it if i wanted to 
 i wouldn't help it if i wanted to 
 i wouldn't help it if i wanted to 
 i wouldn't help it if i wanted to 
 i wouldn't help it if i wanted to 
 i wouldn't help it if i wanted to 
 i wouldn't help it if i wanted to 
 i wouldn't help it if i wanted to 
 i wouldn't help it if i wanted to 
 i wouldn't help it if i",0.9654473302769085,1.0,0.5480648707037042
56,soul,"sisters brothers and the whities   blacks and the crackers   police and their backers   
 in the basement the game 
 oh i know what i feel inside 
 and i can feel the power of love 
 i can feel the heat 
 and i can feel the power 
 i can feel the power 
 i can feel the heat and i can feel the power 
 and what i want to do 
 i want to be with you 
 i wanna be with you 
 i wanna be i wanna be i wanna be 
 i wanna be with you 
 i wanna be with you baby 
 i wanna",0.596990043424621,0.9834634786432364,0.5173726565308174
57,soul,"midnight sky the moon is a quarter   layin low and south of the border   
 but i don't have no place to spend 
 
 i know just what to do 
 
 i don't know what to do 
 but i know i'm going to love you 
 and i know it's love to you 
 i know you want to be my man 
 i'm lost to hold you 
 
 i know you make my life complete 
 and i know that i can do 
 but i can make a change 
 and it doesn't matter how it feels 
 and you know the world is in the power 
",0.40819451362056686,1.0,0.49349719751289045
58,soul,"whos hairstyles are out of this world   whether its straight or bufont or its curled 
 
 i need your love with me 
 i want to be with you 
 i want to be with you 
 i want to be with you 
 i want to be with you 
 i want to be with you 
 i want to be your man 
 i want to be with you 
 i wanna be with you 
 i wanna be with you 
 i wanna be i wanna be i wanna be i wanna be 
 i wanna be with you i wanna be with you 
 i wanna be with you i",0.8267028386318365,1.0,0.5164577671137214
59,soul,"dont thinkjust feel it   oooohjust do it   the longer we make love   the way it is 
 it's the only one that really is the best 
 when the way you're the one 
 i know you're needing 
 oh i know you know it 
 my heart is beating 
 that it's real 
 i know it's real 
 i want you to be my baby 
 you are my sweetheart 
 and i want to be my true love 
 i want to be with you 
 i want to be with you 
 
 i want to be with you 
 i wanna be with you 
 i wanna be",0.48247325183259854,1.0,0.48535058673524956
60,soul,"what you going to play now    bobby i dont know but whats it ever good 
 it's a lovely day 
 this is a man's world 
 it's a new day 
 it's a highway to the next time 
 it's a disco day 
 it's a disco night 
 it's a disco night 
 it's gonna be a lovely day 
 it's gonna be right there 
 and it may be cruel i can see 
 but i know that i won't be a little bit 
 'cause i know that i love you so 
 you know i'm gonna let you go 
 i wonder when you say it 
 i'm gonna",0.41596055089084444,0.978005408912891,0.45898243914602066
61,soul,"boop pop ba loo pop   you sing along my baby and my love   for you 
 
 well i know it's just just too late 
 i know you're gonna miss me 
 and i know that you'll never understand 
 
 i know that i love you 
 i love you so 
 i love you 
 i love you 
 
 i love you i love you 
 i love you 
 
 i love you 
 i love you so 
 i love you 
 
 i love you i love you 
 
 i love you i love you 
 
 i love you i love you i love you",0.7482637798962961,1.0,0.5278089414879382
62,soul,"now were making love   now were making love   now were making love   whered 
 but i can't help it if i wanted to 
 i wouldn't help it even if i could 
 
 i wouldn't help it if i wanted to 
 i wouldn't help it if i wanted to 
 i wouldn't help it if i wanted to 
 i wouldn't help it if i wanted to 
 i wouldn't help it if i wanted to 
 i wouldn't help it if i wanted to 
 i wouldn't help it if i wanted to 
 i wouldn't help it if i wanted to 
 i wouldn't help it 
 i wouldn't",0.8301797913480986,1.0,0.5288563443928402
63,soul,"a love gone bad is a heartbreaking pain   like a chilling cold in the midst 
 
 the answer my head to the blues 
 the blues is my business 
 the blues is my business 
 the blues is my business 
 the blues is my business 
 the blues is my business and business 
 the blues is my business 
 the blues is my business 
 the blues is my business and business is good 
 the blues is my business and business is good 
 with your conscience 
 and i know you know that i love you 
 and you know that you are mine 
 you really love me",0.7337364833464014,1.0,0.5240763460697088
64,soul,"youre the one that makes my day a dream come true   yet and still you 
 i know it's you 
 but i know you will 
 but i will show you 
 i know you have to be 
 my world is fine 
 if you're waitin' 
 
 you know that it is to you 
 so 
 
 i wanna be with you 
 i wanna be with you 
 i wanna be i wanna be i wanna be 
 i wanna be with you i wanna be with you i wanna be with you 
 i wanna be with you i wanna be with you i wanna be with you 
",0.5618790856651956,1.0,0.5091896805625337
