,genre,lyrics,PAV,SSV,MSV
23,rap,"mic check mic check mic check   yea   ohh ohh   ohh     got 
 still the got 
 
 i got be it my 
 i got the the 
 i don't the you 
 i got i don't 
 i dedicate i dedicate i know 
 i dedicate trappin' trappin' i love i got 
 i got i know i know i know i know 
 i hate i know i know i know i know i know 
 i know i know i know i know 
 i did i know i know i know i know i know 
 i know i know i know i know i know 
",0.5958009175466479,1.0,0.5222211537508574
24,rap,"i wanna say you always going out your way   cancel all your plans you will 
 zl: want me it you my 
 
 i got the on the me 
 i just a i ain't my that 
 i don't the i need like 
 i got i don’t i know 
 i dedicate i know i know i know i know 
 i love i know i know i know i know 
 i know i know i know i know i know i know 
 my nigga is i got i wish lyin' 
 i dedicate lyin' i get i know i know 
 i dedicate i know i know i know",0.5237485831391867,1.0,0.5142773419545568
25,rap,"this is for the gz and this is for the hustlas   this is for the 
 i just the a a this i can from 
 i was it down i got to i got in 
 i got a i got i want 
 i got i know i know i know i know i know 
 i know i know i know i know i know i know 
 i know i know i know i know i know i know i know 
 i know i know i know i know i know i know 
 
 i got i know lyin' i know i know 
 i dedicate i know i",0.6556631780040452,1.0,0.5374390245656372
26,rap,"im finessin finessin straight up   i came up a hundred bands a week straight off 
 i used up the with i don't it to 
 i ain't the bitch i'm to i love the to 
 i'm the on i ain't know the i told 
 i'm a the with the 
 i'm ridin' the i'm just i don't the 
 
 i just you you i been it 
 i ain't like i had a i got i got 
 i know i know it i could i know 
 i got i know i know i know i know 
 i know i know i know i know i know i know",0.4931872078274031,1.0,0.5168590621114485
27,rap,"yeah yeah yeah yeah yeah   yeah yeah yeah yeah yeah yeah   yeah yeah   it 
 and i don't 
 
 i got the i know like 
 i love i know dedicate i just i know i know i know 
 i know i know i know i know i know 
 i know i know i know i know 
 i know i know i know i know i know 
 i know i know i know i know i know i know 
 i know i know i know i know i know i know 
 i know i know i know i know i know 
 and i could i",0.7526159194783583,1.0,0.5316811576256169
28,rap,"rip lil phat lil treble made the beat he only had to play it once   are 
 and i ain't to a you i got come get 
 i got i'm a the i gotta 
 i got the the i got 
 i dedicate i know i know i know 
 
 i dedicate lyin' i gotta i know i know 
 i dedicate i know i know i know i know 
 i know i know i know i know i know i know i know 
 i know i know i know i know 
 i know i know i know i know i know i know 
 but i know i",0.6807567417875746,1.0,0.5155343274376489
29,rap,"dip dip dive to the socialized   issued rhythms that are on the rise   step 
 you the in you i had 
 i got you up 
 i was a i got 
 i dedicate trappin' i know i know 
 i dedicate i know i know 
 i dedicate i know i know 
 i know i know i know i know 
 if i get it i will i wouldn't 
 i just i got i know i know i know 
 all i know is i know is 
 
 i was i know i know i know 
 i dedicate i know i'm gonna 
 i got i know i",0.568818516322096,1.0,0.5087587245025643
30,rap,"i will will   i will i will   i will   ohooh ohooh   uh 
 i know a 'em this that 
 i got you a the 
 
 i got the the 
 i got want her 
 i love it 
 i know i dedicate 
 i dedicate i know i know i know 
 i know i know i know i know i know 
 i know i know i know i know i know i know 
 i know i know i know 
 i know i know i know 
 but i don't i know i know 
 ohohohoh 
 ohohohoh 
 ohohohoh 
 ohohohoh 
 ohohohoh 
 ohohohoh",0.7606433483992925,1.0,0.5255681935939078
31,rap,"hey her mind is on a different level   plus the teachers couldnt reach her always 
 
 
 i don't a niggas who 
 i got the to 
 i don't the the 
 and i'll be you 
 i won't it 
 i think you 
 i love i'm not 
 
 i got i need lyin' i got i know 
 i ain't lyin' 
 i dedicate i got i know 
 i dedicate i know i know i know 
 i try i know i know i know i know i know 
 my baby is me i got and 
 all i know is is i got get 
 all i",0.45085204179638433,1.0,0.494169227801028
32,rap,"focus baby dont look at me   see right through me   understand my heartbeat   i always the the it now 
 
 i swear the the and 
 i don't my to 
 i don't the 
 i don't that 
 i love i dedicate 
 and i try i know 
 i dedicate i know 
 i dedicate 
 you're know i got playin’ 
 oh i was my i know you i got 
 
 i ain't the a but and the 
 i guess a and with 
 i got that a that 
 i can't never to i got to 
 i don't it i got 
 i got i",0.5174191502739534,1.0,0.4977825234240572
33,rap,"uh uh uh whoo whoo uh yeah uh yeah whoo   uh uh yeah uh yeah 
 i’m so luv the with it that i be to 
 i don't to the to a a you 
 i got your a in i got on the 
 i feel my a of i don't the 
 i got it the i just a 
 
 i been i don't i know i know i know i know 
 i know i know i know i know i know i know 
 i know i know i know i know i know i know 
 i know i know i know i know 
 i know i",0.6342446577529807,1.0,0.5153859999907908
34,rap,"motherfucking legend   motherfucking legend   even if i die living legend   look at my 
 i got to me in my my 
 i don't no no to the 
 i know to me i been the you 
 i got my i need on i had to 
 i hate i want i know i know i know i know 
 i know i know i know i know i know i know 
 i know i know i know i know i know i know 
 i know i know i know i know 
 i know i know i know i know i know 
 i know i know i know",0.6677513263712769,0.9817031954637527,0.5180139136400348
35,rap,"yo yo yo yo its funk doc where the weed at bitch    i speed the to 
 
 i think a a this 
 i don't to to 
 i feel the 
 i want i dedicate 
 i dedicate i know 
 i dedicate trappin' i know i know 
 i dedicate i know i know i know 
 i got trappin' i know i know 
 i love i know i know i know i know i know i know 
 i know i know i know i know i know i know i know 
 i love i know i know i know i know i know 
 but i love",0.6290638665109463,1.0,0.5224913213787137
36,rap,"i been i been looking on the motherfuckin’ internet   and i been seeing a lot 
 you a the a a the 
 
 i just the i got to on 
 i don't her to cha 
 i don't to be 
 i got the 
 i hate why the 
 i dedicate that you 
 i don't the i got 
 i want i need i know 
 i dedicate trappin' i know 
 i dedicate trappin' i know 
 i dedicate trappin' i lay a i know 
 i dedicate i know i know i know i know 
 i know i know i know i know i know i know 
",0.5558901667601487,1.0,0.5090809060801292
37,rap,"one little two little three little indians !   check this out   one little two the it on 
 we the a the you you you 
 i ain't really to on 
 i don't you to 
 i got the 
 i want i want 
 i dedicate dedicate i know 
 i dedicate i know 
 i dedicate 
 i dedicate i know i know 
 i try i know i know 
 i know i know i know i know 
 i know i know i know i know 
 i got i know i know 
 i know i know i know i know 
 i got i know i know",0.6393260599536137,0.9887014791677182,0.4998488516221036
38,rap," {*jail interlude*}      son i just slapped my bitch   came to my and and of know 
 i don't her had niggas but that 
 i get a on to i stay my 
 i got to the i was a 
 i ain't i got i know 
 i dedicate i know i know 
 i know i know i know i know 
 
 i try i know i know i know i know i know 
 i know i know 
 i'm not 
 and i know i know 
 i love i know i know 
 bitch i go it i want up 
 i want i know",0.4851482975879626,1.0,0.4903496294155785
39,rap,"badmon representing   tell me is you ready is you really ready   they aint really the 
 i know it my the i got to on 
 i got the all niggas 
 i don't the on of 
 i don't my all 
 i ain't the to 
 i ain't that 
 i think i'm not 
 
 i don't a i got i dedicate i know 
 i dedicate i know i know i know i know i know i know 
 i know i know i know i know i know 
 i know i know i know i know i know i know 
 no no i need never 
 i",0.5241243953072321,1.0,0.49445651272319313
40,rap,"oh yeah   ohh ahh     fuck home fuck sleep come clean zonin   cant up 
 and you know me get to 
 and i can it you the 
 and i won't that to you 
 
 i got it's the me 
 i wanna that a 
 i keep it i need 
 i got i know i know i know i know 
 i know i know i know i know i know i know i know 
 you i know i need i know i know i know 
 i got i know i know 
 i got i know i know i know 
 i know i know i",0.5788255193704007,1.0,0.5092927865522646
41,rap,"said she tired of little money need a big boy   pull up 20inch blades like 
 i just a i hit the the 
 i got that i had 
 i dedicate i gotta i know i know 
 i know i know i know i know 
 i know i know i know i know i know 
 i know i know i know i know i know i know i know 
 i know i know i know i know i know 
 you i know i know i know i know 
 i know i know i know i know i know 
 i know i know i know i know i",0.7294677985220969,0.9880990736932298,0.5351222711174918
42,rap,"woo ! shady aftermath bgov   look at that bitch shit ! hey !   there  
 uh the the to the 
 
 
 i get you a the 
 i got my on 
 but i don't sayin a i ain't know 
 i know to and my me 
 and i know you your it 
 it's a a to a 
 the my 
 i ain't a i ain't 
 i got sleep to i got i had 
 i dedicate i know i know i know i know i know 
 i know i know i know i know i know 
 i know i know i know i know",0.39533234922639354,1.0,0.4844601159686634
43,rap,"i spent a check on a whip on a bitch on a grip on a flip 
 this to the the i ain't it the 
 and it's you that don't 
 
 you i can it the 
 you a to 
 i want through you 
 i got wanna 
 i want keep no 
 i want like 
 i dedicate i dedicate 
 i dedicate i know 
 i dedicate i know i know i know i know 
 you i know i know i know 
 i know i know i know i know i know i know 
 i know i know i know i know i know 
 i know",0.5903848790048825,1.0,0.499767044607427
44,rap,"al geno on the track   niggas having undercover pressure bout bitches   let a nigga 
 
 i don't a a the 
 i got a much i don't you 
 i don't my i want 
 i don't lyin' the i know 
 i feel i know i know i know 
 i dedicate i know i know i know i know 
 i know i know i know i know i know i know 
 my flow is i got i got 
 i'm the i wanna a i got 
 you i ain't to i met 
 i got i know i know 
 i dedicate i know i know 
 i",0.5510942995604208,1.0,0.5115508675412448
45,rap,"yo yo   yo yo yo yo yo yo yo   i told yall niggas a 
 
 i know that the on of 
 i still to no right 
 i just a ass be 
 i just my with 
 i got her you 
 but i need sayin you 
 
 i wanna know my 
 i been going i gotta 
 i need trappin' i get and 
 i try trappin' i don't 
 i dedicate trappin' i got i need 
 i try trappin' i got i know 
 i dedicate the i know i know i know 
 i know i know i know i know i know i know",0.4776420780518884,1.0,0.5072917443767986
46,rap,"okay its rattpack til my pulse flat   we keep it real no false rap   the i gotta i was that a i was for 
 i got the a i just it 
 i ain't i was love i like it 
 i got i know i know 
 i dedicate i know i know 
 i know i know i know 
 i know i know i know i know 
 i need i know i know i know i know 
 
 i got i know i know i know i know 
 
 i know i know i know i know i know i know i know 
 and i know",0.6784431180095762,1.0,0.5391899717077797
47,rap,"ayy come here real quick bro let me holler at you real quick   uh uh 
 i guess you the the you 
 so i put a to the 
 i got that the 
 
 i love to to your and 
 i been wanna the to i ain't a on 
 i don't a it the you i just that 
 and i know 
 
 i know i know i know love 
 i dedicate i know i know 
 i dedicate i know i know 
 i know i know i know i know i know i know 
 i know i know i know i know i know 
 i",0.5994143350941123,1.0,0.5096284568132868
48,rap,"j uhh a uhuh y uh uhuh   ah chch ah chah ah uhuh   ah 
 but i can't them i just i was that 
 got a a my the 
 i got a the on 
 i wish my on 
 i just you 
 
 i don't i got i know 
 i dedicate dedicate i know 
 i dedicate i know i know i know i know 
 i know i know i know i know i know 
 i know i know i know i know i know 
 i know i know i know i know i know i know 
 
 i just to the i got i",0.6334503187605136,1.0,0.5100766153793871
49,rap,"hey sucka nigga wherever you are   i thought about you fool while i was driving 
 
 i don't have it stay be 
 i got that the to 
 i don't my to 
 i ain't wanna on 
 i don't feel 
 i got i dedicate 
 i dedicate i know 
 i dedicate i know 
 i dedicate dedicate i know 
 i dedicate i know 
 i dedicate trappin' i won't i know 
 i know trappin' i know i know 
 i dedicate trappin' i know i know 
 you i ain't i know i know i know i know 
 i know i know i know i know i",0.6556721401597769,1.0,0.5191100536977351
50,rap,"against an attacker i will boldly take my stand   because my heart will show fear a that 
 we i go it to for niggas the 
 i got the the and my i don't it to 
 i ain't it the the me i don't just a 
 i got it the i just the to i'm a 
 i'm a the i'm a i ain't wild'n 
 
 
 you a what 
 
 i got i got my i love more 
 i got i dedicate i know i know i know 
 i know i know i know i know i know 
 i know i know i know i know",0.6102895855322865,1.0,0.545562757763782
51,rap,"yeah !   money on my mind money on my mind geah !    money the 
 and you you the on 
 so don't i can my in to 
 i don't like i wanna 
 the i don't a i got 
 i dedicate trappin' i got lyin' 
 i dedicate i know i know 
 i dedicate trappin' i know i know i know 
 i know trappin' i know i know 
 i dedicate i know i know 
 i dedicate i know i know 
 i know i know i know i know i know 
 i know i know i know i know i know 
 i know i",0.6817752974473221,0.9879277041566096,0.5175530066737453
52,rap,"yeah you lucky     yeah im on savage time nigga   im on savage time the 
 
 this don't you the guns 
 i got a and 
 
 you i was you i would the 
 i could love i swear lyin' 
 i try i know i know 
 i dedicate the i know 
 
 i dedicate i know lyin' 
 i dedicate i know it 
 i dedicate i know i know 
 i dedicate i know i know 
 i know i know 
 i know i know i know 
 i know i know i know i know 
 i gotta i know i know 
 sometimes i",0.6806216623463311,1.0,0.5124824753738052
53,rap,"im high and im nauseous   oops i meant obnoxious   gang gang gang   these 
 i don't a the 'em in 
 i don't the 
 i got need you 
 i swear want 
 i don't dedicate i won't 
 i dedicate i know 
 i dedicate i know i know 
 i know i know i know i know i know i know i know 
 i know i know i know i know 
 i know i know i know i know i know i know 
 i know i know i know i know i know 
 i know i know i know i know i know 
 but i",0.6816169302977193,0.9833125388266828,0.5060568873151243
54,rap,"you know lil ced thats my nigga i made him a millionaire fuck it we all like i was 
 and i'm not the on some i got 
 if you ain't to i'm the 
 and i know you i need to you my 
 my minivan is and 
 i got to in i got wanna the 
 i am the i got trippin i was a 
 i swear i got yeah i can't lyin' i know 
 
 i got to my i ain't trippin 
 i got the i got it 
 i will i dedicate i know 
 i dedicate i know i know i know i know i know",0.4404244054739511,1.0,0.4704289533060663
55,rap,"jd on tha track   iceberg want a bag bitch     we pop out at some 
 i can't the a to the shit i was 
 i got my to like in i don't the 
 
 i ain't you to i got 
 i don't i dedicate 
 i dedicate trappin' i know 
 i dedicate trappin' i know 
 i dedicate i know i know i know 
 i know i know i know i know 
 now i am wet'cha 
 i know i know i know 
 i know i know i know 
 i dedicate i know i know 
 i dedicate i know i know i know 
",0.6661698501696168,1.0,0.5224657163517809
56,rap,"see when i do joints like these   i do it for the youngen in the 
 i think my the i was a you that 
 i got it the of i don't what 
 i ain't that fuck i ain't the 
 i got love i ain't need 
 i know i got i know i know 
 i know i know i know 
 bitch i lay extendo pitch i keep extendo 
 its slaughter i get up i get it 
 i got the i got 
 i need i know i know 
 i dedicate trappin' i need i know i know 
 i know i know i know i know",0.5026173906403429,0.9822403687918986,0.4881174177641282
57,rap,"i am a sinner whos probably gonna sin again   lord forgive me lord forgive me 
 i was my that and my and 
 
 i been a on the get 
 i got wanna the 
 i can you her to 
 i just you my 
 i see single 
 i love not i dedicate 
 i dedicate you 
 i dedicate i dedicate 
 i dedicate i know 
 i dedicate trappin' 
 i dedicate 
 i dedicate ohohohoh 
 ohohohoh 
 ohohohoh 
 ohohohoh 
 ohohohoh 
 ohohohoh 
 yeah 
 
 i said the a how i was it a 
 i just i was a i got 
 i",0.6350668841555691,1.0,0.5004011875761344
58,rap,"welcome to the culdesac this is where the street ends   i am just a rapper 
 and i just it that my i just a to 
 no matter to i ain't out it 
 i'm a like in 
 i'm the illusions 
 
 i got the like 
 i be a 
 
 i got the my 
 i wanna i ain't 
 i dedicate i dedicate i know 
 i dedicate i know i know i know i know 
 i know i know i know i know i know 
 i know i know i know i know i know i know 
 i know i know i know i know",0.5690300293000643,1.0,0.4927969072382789
59,rap,"worked so hard forgot to vacation yeah   they aint never had the dedication yeah   
 you the me your 
 
 
 i got you shit on a i got a love 
 i'm just the the no i ain't 
 
 i would've wanna a racks 
 i ain't it a 
 i got want i got 
 i got i dedicate i know 
 i dedicate trappin' i know i know 
 i know i know i know 
 i know i know i know i know i know 
 i know i know i know i know i know i know 
 my nigga is i been 
 i got i",0.5614284985997982,1.0,0.5089306219602943
60,rap,"i come here today to talk about how i feel   and i feel like that 
 i got you up a i ain't that a 
 i don't wanna a i got get the 
 
 i ain't a when to 
 i got the i got wanna 
 i know you i can't 
 i dedicate trappin' i want 
 i dedicate trappin' i know i know 
 i dedicate i know i know i know i know i know i know 
 i love i know i know i know i know 
 you i know i know i know i know i know 
 i know i know i know i know",0.5876256039602014,1.0,0.5180853694472545
61,rap,"lyrics from snippet          fold that doll like vick my bed i can't 
 and i ain't you it 
 and i don't i know let i know 
 and i got it it 
 but i don't want it i don't 
 
 i wanna my the 
 i know a i got 
 i dedicate i dedicate 
 i dedicate i know i know i know 
 i know trappin' i know i know i know 
 you i was i know i know i know 
 i know i know i know i know i know 
 i know i know i know i know i know i",0.5727715001826331,1.0,0.517180286610588
62,rap,"yuh yuh yuh aye   yuh yuh yuh   and im and im and im drippin 
 you you the the to 
 and all i know it the to 
 
 i see my you all 
 i want wanna no 
 i don't the 
 i dedicate by i want 
 i dedicate i know 
 i dedicate i know i know 
 i know trappin' i know i know 
 i dedicate i know trappin' i know 
 
 i got i know i know i know 
 i dedicate i know i know i know 
 i got i know i know i know i know i know 
 i know i",0.579040120841663,1.0,0.5165786412312461
63,rap,"cmon   dance with me baby girl x2   cmon   dance with me baby girl 
 and i ain't a you but i feel need from 
 and i was you i swear it 
 i got wanna i got trippin 
 i dedicate trappin' i know 
 i dedicate trappin' i ain't 
 i dedicate i know i know 
 i dedicate i know i know i know 
 but i got i know i know i know 
 i might i know i know i know i know 
 i know i know i know i know 
 and i try i know i know 
 ohohohoh 
 ohohohoh 
 ohohohoh 
 ohohohoh",0.6596954296220413,1.0,0.5192254692629071
64,rap,"cashmoneyap     you’ll never make me lose   so why you bragging on me  
 i ain't know a you you the 
 now i'm on on 
 
 i got i just i know lyin' 
 i dedicate dedicate i think i know 
 i dedicate i know i know 
 i know i know i know 
 i dedicate 
 i dedicate i know 
 i dedicate i know i know 
 and i try i know i know 
 ohohohoh 
 ohohohoh 
 ohohohoh 
 ohohohoh 
 ohohohoh 
 ohohohoh 
 yeah 
 
 i be to i was just 
 and i ain't want no 
 i swear know i",0.6700372360541409,1.0,0.5114745794277391
65,rap,"yeah   fuck off   bitch shut up !     tempo changed trapped in the 
 
 you got man the the 
 at the i love to when to 
 you got i got get a 
 i never the i know on 
 i got i got i know 
 i dedicate i know i know 
 i dedicate i know i know i know 
 i know i know i know i know i know 
 i know trappin' i know i know i know 
 i know i know i know i know i know i know 
 all i know do was i gotta 
 all i know is i",0.6120280809629074,1.0,0.5031381133085087
66,rap,"attendant that takes a fourteen shot clip   you expecting an army     serpico 
 i can't it in to i got sure 
 i got the i'm a 
 
 i don't like the a 
 i got it that time 
 i got the the 
 i just to 
 i got stop love 
 i dedicate it i got 
 i dedicate i know 
 i dedicate 
 i dedicate i know i know 
 i dedicate i know i know 
 i know i know i know i know 
 i know i know i know i know i know i know i know 
 'cause i ain't to i",0.5812344815589121,1.0,0.48857791023285996
67,rap,"yo nas   i dont think they wanna fuck with this   gangsta shit fo sho 
 i don't you you love and the my i'm sure the 
 all the niggas niggas i wanna you be i don't a 
 i fuck them i ain't that i got 
 i want i know i know 
 i ain't trappin' i know 
 i dedicate 
 
 i dedicate in i got 
 the i got like 
 i want i know 
 i dedicate i know 
 i dedicate trappin' 
 i dedicate 
 i dedicate i know 
 i dedicate 
 i dedicate 
 i dedicate 
 it's like 
 i gotta 
 i",0.5713277633250657,1.0,0.502466002873916
